etf_ticker,holding_ticker,holding_name,weight_pct
MCSB,,"CNHI 4 04/11/28",0.3
MCSB,,WM 2.6 09/23/2026,0.3
MCSB,,NACN 5.023 02/01/29,0.3
MCSB,,LCN 3.564 12/12/29,0.3
MCSB,,"IPLCN 6.875 03/26/2079",0.3
MCSB,,"BCECN 5 5/8 03/27/55",0.3
MCSB,,NSIUCN 3.947 04/17/31,0.3
MCSB,,GILCN 3.63 03/13/28,0.2
MCSB,,FCRCN 4.513 06/03/30,0.2
MCSB,,ENBCN 3.57 02/26/31,0.2
MCSB,,RLNCE 3.596 04/18/30,0.2
MCSB,,COCAPS 4.154 02/01/28,0.2
MCSB,,SMA 3.907 06/16/28,0.2
MCSB,,RY 3.831 03/27/30,0.2
MCSB,,Mackenzie AAA CLO ETF,0.2
MCSB,,FIRWST 4.252 03/24/27,0.2
MCSB,,CCACN 6.125 02/27/29,0.2
MCSB,,CM 3.78 06/18/32,0.1
MCSB,,TSUCN 4.015 03/17/31,0.1
MCSB,,BNS 3.57 05/01/2030,0.1
MCSB,,BMO 3.539 03/03/32,0.1
MCSB,,MFCCN 3.951 05/20/31,0.1
MCSB,,"TD 3.76704/13/30 CORP",0.1
MCSB,,CM 4.15 04/02/35,0.1
MCSB,,RY 3.572 12/09/31,0.1
MCSB,,TD 5.918 07/31/2086,0.1
MCSB,,COCAPS 4.517 10/18/27,0.1
MCSB,,RY 4.14 05/05/36,0.1
MCSB,,GLENLN 4 07/28/2031,0.1
MCSB,,GM 3 3/4 02/20/31,0.1
MCSB,,GS 3.641 03/05/32,0.1
MCSB,,RY 4.279 02/04/35,0.1
MCSB,,TD 3.06 01/26/2032,0.1
MCSB,,TD 4.231 02/01/35,0.1
MCSB,,IAGCN 4.158 05/26/36,0.1
MCSB,,GLENLN 4.045 10/10/32,0.1
MCSB,,SUCN 3.55 11/14/30,0.1
MCSB,,EQIX 3.95 05/15/30,0.1
MCSB,,CURACN 0 02/18/29,0.1
MCSB,,DIRUCN 2.539 12/07/26,0.1
MCSB,,PLD 3.6 02/15/32,0.1
MCSB,,TD 4.208 06/16/36,0.1
MCSB,,BAMREP 5.373 09/10/55,0.1
MCSB,,HYNMTR 3.584 01/14/30,0.1
MCSB,,GRTCN 3.999 10/04/29,0.1
MCSB,,"CNHI 3.8 01/22/30",0.1
MCSB,,EXECN 4.345 04/14/31,0.1
MCSB,,BNS 5.679 08/02/33,0.1
MCSB,,ELFCN 4.221 05/26/36,0.1
MCSB,,HYNMTR 3.722 05/14/29,0.1
MCSB,,DFYCN 3.709 09/12/30,0.1
MCSB,,RUSCN 4.423 03/28/30,0.1
MCSB,,BMO 3.731 06/03/31,0.1
MCSB,,EQBCN 3.87 04/12/29,0.1
MCSB,,CM 7.15 07/28/2082,0.1
MCSB,,"ACOXCN 5 1/2 11/01/78",0.1
MCSB,,CTLONE 4.648 02/07/28,0.0
MCSB,,F 4.819 09/11/28,0.0
MCSB,,"CEUCN 5 5/8 06/15/33",0.0
MCSB,,CSHU 3.65 05/06/28,0.0
MCSB,,CM 5.3 01/16/34,0.0
MCSB,,PLD 4.7 03/01/29,0.0
MCSB,,GIBACN 3.987 09/07/27,0.0
MCSB,,TOYOTA 3.14 02/26/29,0.0
MCSB,,TOYOTA 3.46 02/24/31,0.0
MCSB,,"TVECN 6 7/8 07/25/30",0.0
MCSB,,REIUCN 5.611 10/06/2027,0.0
MCSB,,WSPCN 4.12 09/12/29,0.0
MCSB,,CP 2.54 02/28/28,0.0
MCSB,,VTR 3.3 12/01/31,0.0
MCSB,,IAGCN 4.131 12/05/34,0.0
MCSB,,NACN 6.067 08/16/2086,0.0
MCSB,,TOUCN 3.934 03/16/31,0.0
MCSB,,JPM 1.896 03/05/28,0.0
MCSB,,CANADIAN DOLLAR - MARGIN,0.0
MCSB,,WNCN 4.193 09/05/29,0.0
MCSB,,ELFCN 5.503 01/13/33,0.0
MCSB,,"IPLCN 6 3/4 12/12/54",0.0
MCSB,,CJTCN 4.599 06/30/30,0.0
MCSB,,SLFCN 4.21 06/22/38,0.0
MCSB,,BNCN V4.8 PERP 46,0.0
MCSB,,BEPUCN 6.05 PERP PFD,0.0
MCSB,,MIFFC 3.709 04/10/31,0.0
MCSB,,TACN V2.709 PERP A,0.0
MCSB,,HOOPPR 4.212 05/27/33,0.0
MCSB,,CLGIX 2022-1CAN4 A2 1/52,0.0
MCSB,,CJRCN 5 05/11/28,0.0
MCSB,,TACN V5.854 PERP C,0.0
MCSB,,USDP JPYC 159.9 07/13/26,0.0
MCSB,,USDP MXNC 17.25 07/31/26,0.0
MCSB,,USDP CADC 1.4015 07/30/26,0.0
MCSB,,USDP CADC 1.4015 07/17/26,0.0
MCSB,,CANNABIST COMPANY HOLDING,0.0
MCSB,,USDP MXNC 17 07/31/26,-0.0
MCSB,,USDP JPYC 157.9 07/13/26,-0.0
MCSB,,"Cash, Cash Equivalents 1",-0.0
MCYC,NVDA,NVIDIA CORP.,3.6
MCYC,AAPL,Apple Inc,3.3
MCYC,GOOGL,ALPHABET INC-CL A,1.8
MCYC,MSFT,Microsoft Corp,1.8
MCYC,AMZN,Amazon.com Inc,1.6
MCYC,AVGO,Broadcom Inc,1.6
MCYC,MU,Micron Technology Inc,1.2
MCYC,AMD,ADVANCED MICRO DEVICES,1.1
MCYC,AMAT,Applied Materials Inc,0.9
MCYC,LRCX,Lam Research Corp,0.8
MCYC,JPM,JPMorgan Chase & Co,0.8
MCYC,KLAC,KLA Corp,0.8
MCYC,CAT,Caterpillar Inc,0.7
MCYC,XOM,Exxon Mobil Corp,0.7
MCYC,V,VISA INC-CLASS A SHARES,0.7
MCYC,GLW,Corning Inc,0.7
MCYC,JNJ,Johnson & Johnson,0.7
MCYC,MS,Morgan Stanley,0.7
MCYC,COST,Costco Wholesale Corp,0.6
MCYC,CFG,CITIZENS FINANCIAL GROUP,0.6
MCYC,TXN,Texas Instruments Inc,0.6
MCYC,VSCO,VICTORIA'S SECRET & CO,0.5
MCYC,STX,SEAGATE TECHNOLOGY HOLDIN,0.5
MCYC,BAC,Bank of America Corp,0.5
MCYC,ADI,Analog Devices Inc,0.5
MCYC,EXPD,EXPEDITORS INTL WASH INC,0.5
MCYC,MKSI,MKS INSTRUMENTS,0.5
MCYC,WST,WEST PHARMACEUTICAL INC,0.5
MCYC,APH,AMPHENOL CORP-CL A,0.5
MCYC,CMI,Cummins Inc,0.5
MCYC,WSM,WILLIAMS-SONOMA,0.5
MCYC,C,Citigroup Inc,0.5
MCYC,CVX,Chevron Corp,0.5
MCYC,MRVL,Marvell Technology Inc,0.5
MCYC,TKR,TIMKEN CO,0.5
MCYC,UAL,UNITED CONTINENTAL HOLDIN,0.5
MCYC,MXL,MaxLinear Inc,0.5
MCYC,UNP,UNION PACIFIC,0.5
MCYC,MA,MASTERCARD INC - A,0.5
MCYC,RJF,RAYMOND JAMES FI,0.5
MCYC,ANET,ARISTA NETWORKS INC,0.5
MCYC,DAL,Delta Air Lines Inc,0.5
MCYC,PENG,PENGUIN SOLUTIONS INC,0.5
MCYC,SNA,Snap-on Inc,0.5
MCYC,AXP,AMERICAN EXPRESS COMPANY,0.4
MCYC,RL,RALPH LAUREN CORP.,0.4
MCYC,TMO,THERMO FISHER SCIENTIFIC,0.4
MCYC,HLIO,HELIOS TECHNOLOGIES INC,0.4
MCYC,CLH,Clean Harbors Inc,0.4
MCYC,ETN,EATON CORPORATION PLC,0.4
MCYC,KEYS,Keysight Technologies Inc,0.4
MCYC,ESI,Element Solutions Inc,0.4
MCYC,ENTG,Entegris Inc,0.4
MCYC,COHU,COHU INC,0.4
MCYC,SCHW,SCHWAB (CHARLES) CORP,0.4
MCYC,LEVI,LEVI STRAUSS & CO- CLASS,0.4
MCYC,NYT,NEW YORK TIMES CO-A,0.4
MCYC,TER,Teradyne Inc,0.4
MCYC,FDX,FEDEX CORPORATION,0.4
MCYC,JBL,Jabil Inc,0.4
MCYC,IBKR,INTERACTIVE BROKERS GROUP,0.4
MCYC,MEG,MONTROSE ENVIRONMENTAL GR,0.4
MCYC,URI,United Rentals Inc,0.4
MCYC,RSI,RUSH STREET INTERACTIVE I,0.4
MCYC,FRT,FEDERAL REALTY INVS TRUST,0.4
MCYC,LSCC,LATTICE SEMICONDUCTOR COR,0.4
MCYC,NVT,NVENT ELECTRIC PLC,0.4
MCYC,STLD,Steel Dynamics Inc,0.4
MCYC,RTX,RTX CORPORATION,0.4
MCYC,FLYW,FLYWIRE CORP-VOTING,0.4
MCYC,GOLF,ACUSHNET HOLDINGS CORP,0.4
MCYC,CRDO,CREDO TECHNOLOGY GROUP HO,0.4
MCYC,GNRC,Generac Holdings Inc,0.4
MCYC,KNX,KNIGHT-SWIFT TRANSP HOLD,0.4
MCYC,DELL,DELL TECHNOLOGIES -C,0.4
MCYC,PH,PARKER-HANNIFIN,0.4
MCYC,COLM,Columbia Sportswear Co,0.4
MCYC,ILMN,Illumina Inc,0.4
MCYC,NUE,NUCOR CORP.,0.4
MCYC,TPR,Tapestry Inc,0.4
MCYC,HAYW,HAYWARD HOLDINGS INC,0.4
MCYC,ARCB,ArcBest Corp,0.4
MCYC,EVR,Evercore Inc,0.4
MCYC,WTS,WATTS INDUSTRIES,0.4
MCYC,SMTC,SEMTECH CORP.,0.4
MCYC,RRX,Regal Beloit Corp,0.4
MCYC,TJX,TJX COMPANIES INC,0.4
MCYC,SITM,SITIME CORP,0.4
MCYC,JBHT,HUNT J B TRANS S,0.4
MCYC,NXPI,NXP Semiconductors NV,0.4
MCYC,FITB,Fifth Third Bancorp,0.4
MCYC,IRM,Iron Mountain Inc,0.4
MCYC,PNC,PNC FINANCIAL SERVICES GR,0.4
MCYC,TT,Trane Technologies PLC,0.4
MCYC,CBRE,CBRE GROUP INC - A,0.4
MCYC,WTTR,SELECT WATER SOLUTIONS IN,0.4
MCYC,SAIA,SAIA INC,0.4
MCYC,PWR,QUANTA SERVICES,0.4
MCYC,FLEX,FLEXTRONICS INTL LTD,0.4
MCYC,PLTR,PALANTIR TECHNOLOGIES INC,0.4
MCYC,WERN,WERNER ENTERPRIS,0.4
MCYC,OC,Owens Corning,0.4
MCYC,CGNX,Cognex Corp,0.4
MCYC,MTZ,MasTec Inc,0.4
MCYC,FTNT,Fortinet Inc,0.4
MCYC,EME,EMCOR GROUP INC,0.4
MCYC,ISRG,INTUITIVE SURGICAL INC.,0.4
MCYC,JCI,JOHNSON CONTROLS INTERNAT,0.4
MCYC,TRGP,Targa Resources Corp,0.4
MCYC,RVLV,REVOLVE GROUP INC,0.4
MCYC,ZWS,ZURN ELKAY WATER SOLUTION,0.4
MCYC,CWK,CUSHMAN & WAKEFIELD LTD,0.4
MCYC,ROST,Ross Stores Inc,0.4
MCYC,PKG,PACKAGING CORP.,0.4
MCYC,R,Ryder System Inc,0.4
MCYC,LII,LENNOX INT'L,0.4
MCYC,USB,US Bancorp,0.4
MCYC,URBN,URBAN OUTFITTERS,0.4
MCYC,MAS,MASCO CORP.,0.4
MCYC,MPWR,MONOLITHIC POWER SYSTEMS,0.4
MCYC,WCC,WESCO International Inc,0.4
MCYC,DDOG,DATADOG INC - CLASS A,0.3
MCYC,CHRW,C.H. ROBINSON WORLDWIDE,0.3
MCYC,KMT,KENNAMETAL INC,0.3
MCYC,COP,ConocoPhillips,0.3
MCYC,SHC,SOTERA HEALTH CO,0.3
MCYC,GWW,WW Grainger Inc,0.3
MCYC,BC,BRUNSWICK CORPORATION,0.3
MCYC,CSX,CSX CORPORATION,0.3
MCYC,ITW,ILLINOIS TOOL,0.3
MCYC,GTES,GATES INDUSTRIAL CORP PLC,0.3
MCYC,LSTR,LANDSTAR SYSTEM,0.3
MCYC,AEO,AMERICAN EAGLE OUTFITTERS,0.3
MCYC,DOV,DOVER CORPORATION,0.3
MCYC,BPOP,POPULAR INC.,0.3
MCYC,BURL,BURLINGTON STORES INC,0.3
MCYC,M,Macy's Inc,0.3
MCYC,ST,SENSATA TECHNOLOGIES HOLD,0.3
MCYC,FFIV,F5 Inc,0.3
MCYC,AIT,APPLIED INDUSTRIAL TECH,0.3
MCYC,GS,GOLDMAN SACHS GROUP INC,0.3
MCYC,TEL,TE Connectivity PLC,0.3
MCYC,XPO,XPO INC,0.3
MCYC,RBC,RBC BEARINGS INC.,0.3
MCYC,NVST,ENVISTA HOLDINGS CORP,0.3
MCYC,EOG,EOG Resources Inc,0.3
MCYC,WWW,WOLVERINE WORLD WIDE INC,0.3
MCYC,RPM,RPM INTERNATIONAL INC,0.3
MCYC,ON,ON Semiconductor Corp,0.3
MCYC,UMBF,UMB FINANCIAL,0.3
MCYC,SNX,TD SYNNEX CORP,0.3
MCYC,STT,State Street Corp,0.3
MCYC,DVN,Devon Energy Corp,0.3
MCYC,EWBC,East West Bancorp Inc,0.3
MCYC,LECO,LINCOLN ELECTRIC,0.3
MCYC,AME,AMETEK Inc,0.3
MCYC,JLL,JONES LANG LASALLE INC,0.3
MCYC,TDY,TELEDYNE TECHNOLOGIES INC,0.3
MCYC,TOL,TOLL BROTHERS,0.3
MCYC,NSC,NORFOLK SOUTHERN,0.3
MCYC,FFBC,FIRST FINANCIAL BANCORP,0.3
MCYC,OUT,Outfront Media Inc,0.3
MCYC,ALLY,Ally Financial Inc,0.3
MCYC,OVV,Ovintiv Inc,0.3
MCYC,PSTG,PURE STORAGE INC - CLASS,0.3
MCYC,NTRS,Northern Trust Corp,0.3
MCYC,CW,CURTISS-WRIGHT CORP,0.3
MCYC,YETI,YETI HOLDINGS INC,0.3
MCYC,COCO,VITA COCO CO INC/THE,0.3
MCYC,RS,RELIANCE STEEL & ALUMINUM,0.3
MCYC,MGY,Magnolia Oil & Gas Corp,0.3
MCYC,RF,Regions Financial Corp,0.3
MCYC,FANG,Diamondback Energy Inc,0.3
MCYC,MIDD,MIDDLEBY CORP,0.3
MCYC,BOOT,BOOT BARN HOLDINGS INC,0.3
MCYC,FUL,H.B. FULLER CO.,0.3
MCYC,CRS,CARPENTER TECHNOLOGY,0.3
MCYC,CHRD,CHORD ENERGY CORP,0.3
MCYC,TCBK,TRICO BANCSHARES,0.3
MCYC,IEX,IDEX CORPORATION,0.3
MCYC,APA,APA Corp,0.3
MCYC,ITT,ITT INC,0.3
MCYC,ZBRA,ZEBRA TECHNOLOGIES CORP-C,0.3
MCYC,ALLE,Allegion plc,0.3
MCYC,LASR,NLIGHT INC,0.3
MCYC,NDSN,Nordson Corp,0.3
MCYC,CB,Chubb Ltd,0.3
MCYC,LCII,LCI INDUSTRIES,0.3
MCYC,DE,Deere & Co,0.3
MCYC,DOW,DOW INC,0.3
MCYC,WLK,WESTLAKE CHEMICAL CORP,0.3
MCYC,WT,WISDOMTREE INVEST INC,0.3
MCYC,LYB,LYONDELLBASELL INDU-CL A,0.3
MCYC,FIGS,FIGS INC-CLASS A,0.3
MCYC,CE,CELANESE CORP-SERIES A,0.3
MCYC,SHOO,STEVEN MADDEN LTD,0.3
MCYC,HLIT,HARMONIC INC.,0.3
MCYC,SM,SM Energy Co,0.3
MCYC,TRMB,TRIMBLE NAVIGATN,0.3
MCYC,2580510,VIPER ENERGY INC-CL A,0.3
MCYC,AXL,DAUCH CORPORATION,0.3
MCYC,SNDR,SCHNEIDER NATIONAL INC-CL,0.3
MCYC,PAG,PENSKE AUTO GROUP,0.3
MCYC,APPN,APPIAN CORP,0.3
MCYC,SEIC,SEI CORPORATION,0.3
MCYC,CPAY,CORPAY INC,0.3
MCYC,F,FORD MOTOR COMPANY,0.3
MCYC,KEY,KeyCorp,0.3
MCYC,WTFC,WINTRUST FINANCIAL CORP,0.3
MCYC,FIVE,FIVE BELOW INC.,0.2
MCYC,MNST,Monster Beverage Corp,0.2
MCYC,CTSH,COGNIZANT TECH SOLUTION-A,0.2
MCYC,MSCI,MSCI Inc,0.2
MCYC,SWKS,SKYWORKS SOLUT.,0.2
MCYC,SPG,Simon Property Group Inc,0.2
MCYC,AA,Alcoa Corp,0.2
MCYC,HAL,Halliburton Co,0.2
MCYC,WHD,CACTUS INC - A,0.2
MCYC,MTD,METTLER TOLEDO INT INC,0.2
MCYC,OLN,OLIN CORPORATION,0.2
MCYC,ODFL,OLD DOMINION FREIGHT LINE,0.2
MCYC,HUBB,HUBBELL INC.B,0.2
MCYC,HUN,HUNTSMAN CORPORATION,0.2
MCYC,FOXA,FOX CORP - CLASS A - W/I,0.2
MCYC,HWC,HANCOCK WHITNEY CORPORATI,0.2
MCYC,TGT,Target Corp,0.2
MCYC,DD,DUPONT DE NEMOU,0.2
MCYC,WAB,Wabtec Corp,0.2
MCYC,WDC,WESTERN DIGITAL,0.2
MCYC,MAR,MARRIOTT INTERNATIONAL -C,0.2
MCYC,FMBH,FIRST MID BANCSHARES INC,0.2
MCYC,EMN,Eastman Chemical Co,0.2
MCYC,AMP,Ameriprise Financial Inc,0.1
MCYC,AVY,Avery Dennison Corp,0.1
MCYC,BR,BROADRIDGE FINANCIAL,0.1
MCYC,EXPE,Expedia Group Inc,0.1
MCYC,HSIC,Henry Schein Inc,0.1
MCYC,EMR,Emerson Electric Co.,0.1
MCYC,CF,CF INDUSTRIES HOLDINGS,0.1
MCYC,PRI,PRIMERICA INC.,0.1
MCYC,ACN,ACCENTURE PLC.,0.1
MCYC,UPS,UNITED PARCEL SERVICE-CL,0.1
MCYC,IVZ,INVESCO LTD,0.1
MCYC,FDXF-W,FEDEX FREIGHT HOLDING CO-,0.1
MCYC,OXY,Occidental Petroleum Corp,0.1
MCYC,DECK,Deckers Outdoor Corp,0.1
MCYC,,"Cash, Cash Equivalents 1",0.7
