TICKER,HOLDING_TICKER,HOLDING_NAME,WEIGHT_PCT
PAYI,,"Eaton Corporation PLC",8.6
PAYI,,"Linde PLC",8.3
PAYI,,"Quanta Services Inc.",8.3
PAYI,,"T-Mobile US Inc.",8.3
PAYI,,"Equinix, Inc.",8.2
PAYI,,"NextEra Energy, Inc.",8.1
PAYI,,"Capital Power Corp.",7.8
PAYI,,"Caterpillar Inc.",7.8
PAYI,,"TC Energy Corporation",7.8
PAYI,,"Enbridge Inc.",7.8
PAYI,,"NRG Energy Inc.",7.3
PAYI,,"Cash",2.5
PAYI,,"Other net assets (liabilities)",-27.4
PAYU,,"Microsoft Corp.",7.4
PAYU,,"Amazon.com Inc.",6.8
PAYU,,"Tapestry Inc.",6.7
PAYU,,"Freeport-McMoRan Inc.",6.7
PAYU,,"Exxonmobil Holdings Corp.",6.6
PAYU,,"Apollo Global Management Inc.",6.5
PAYU,,"NRG Energy Inc.",6.5
PAYU,,"Citigroup Inc.",6.4
PAYU,,"Estee Lauder Companies Inc.",6.4
PAYU,,"Marriott International Inc.",6.3
PAYU,,"Alphabet Inc.",6.3
PAYU,,"Walt Disney Co.",6.2
PAYU,,"UnitedHealth Group Inc.",6.2
PAYU,,"Eli Lilly and Co.",6.1
PAYU,,"NVIDIA Corp.",6.1
PAYU,,"Trane Technologies PLC",6.0
PAYU,,"Goldman Sachs Group Inc.",6.0
PAYU,,"Caterpillar Inc.",5.7
PAYU,,"GE Vernova Inc.",5.7
PAYU,,"Corning Inc.",5.4
PAYU,,"Cash",2.6
PAYU,,"Other net assets (liabilities)",-28.6
SPLT,,"Dividend 15 Split Corp. Preferred Shares",14.3
SPLT,,"Dividend Growth Split Corp. Preferred Shares",13.0
SPLT,,"North American Financial 15 Split Corp. Preferred Shares",9.3
SPLT,,"Canadian Banc Corp. Preferred Shares",9.2
SPLT,,"Life & Banc Split Corp. Preferred Shares",8.4
SPLT,,"Brompton Split Banc Corp. Preferred Shares",6.6
SPLT,,"Financial 15 Split Corp. Preferred Shares",6.3
SPLT,,"Global Dividend Growth Split Corp. Preferred Shares",6.2
SPLT,,"Dividend 15 Split Corp. II Preferred Shares",4.3
SPLT,,"Brompton Lifeco Split Corp. Preferred Shares",2.9
SPLT,,"Partners Value Split Corp. Class AA Preferred Shares Series 15",2.6
SPLT,,"Real Estate Split Corp. Preferred Shares",2.5
SPLT,,"E Split Corp. Preferred Shares",2.3
SPLT,,"Partners Value Split Corp. Class AA Preferred Shares Series 16",2.2
SPLT,BAAA,"Brompton Wellington Square AAA CLO ETF",1.8
SPLT,,"Partners Value Split Corp. Class AA Preferred Shares Series 14",1.3
SPLT,,"Partners Value Split Corp. Class AA Preferred Shares Series 13",1.2
SPLT,,"Partners Value Split Corp. Class AA Preferred Shares Series 12",1.1
SPLT,,"Partners Value Split Corp. Class AA Preferred Shares Series 17",1.0
SPLT,,"Canadian Life Companies Split Corp. Preferred Shares",1.0
SPLT,,"Partners Value Split Corp. Class AA Preferred Shares Series 10",0.9
SPLT,,"Cash",0.7
SPLT,,"Power & Infrastructure Split Corp. Preferred Shares",0.5
SPLT,,"Infrastructure Dividend Split Corp. Preferred Shares",0.4
SPLT.U,,"Dividend 15 Split Corp. Preferred Shares",14.3
SPLT.U,,"Dividend Growth Split Corp. Preferred Shares",13.0
SPLT.U,,"North American Financial 15 Split Corp. Preferred Shares",9.3
SPLT.U,,"Canadian Banc Corp. Preferred Shares",9.2
SPLT.U,,"Life & Banc Split Corp. Preferred Shares",8.4
SPLT.U,,"Brompton Split Banc Corp. Preferred Shares",6.6
SPLT.U,,"Financial 15 Split Corp. Preferred Shares",6.3
SPLT.U,,"Global Dividend Growth Split Corp. Preferred Shares",6.2
SPLT.U,,"Dividend 15 Split Corp. II Preferred Shares",4.3
SPLT.U,,"Brompton Lifeco Split Corp. Preferred Shares",2.9
SPLT.U,,"Partners Value Split Corp. Class AA Preferred Shares Series 15",2.6
SPLT.U,,"Real Estate Split Corp. Preferred Shares",2.5
SPLT.U,,"E Split Corp. Preferred Shares",2.3
SPLT.U,,"Partners Value Split Corp. Class AA Preferred Shares Series 16",2.2
SPLT.U,BAAA,"Brompton Wellington Square AAA CLO ETF",1.8
SPLT.U,,"Partners Value Split Corp. Class AA Preferred Shares Series 14",1.3
SPLT.U,,"Partners Value Split Corp. Class AA Preferred Shares Series 13",1.2
SPLT.U,,"Partners Value Split Corp. Class AA Preferred Shares Series 12",1.1
SPLT.U,,"Partners Value Split Corp. Class AA Preferred Shares Series 17",1.0
SPLT.U,,"Canadian Life Companies Split Corp. Preferred Shares",1.0
SPLT.U,,"Partners Value Split Corp. Class AA Preferred Shares Series 10",0.9
SPLT.U,,"Cash",0.7
SPLT.U,,"Power & Infrastructure Split Corp. Preferred Shares",0.5
SPLT.U,,"Infrastructure Dividend Split Corp. Preferred Shares",0.4
TLF,,"Apple Inc.",6.7
TLF,,"Alphabet Inc.",5.9
TLF,,"Advanced Micro Devices Inc.",5.6
TLF,,"NVIDIA Corporation",5.2
TLF,,"Micron Technology, Inc.",5.1
TLF,,"Cisco Systems Inc.",4.8
TLF,,"Broadcom Inc.",4.7
TLF,,"Arista Networks, Inc.",4.6
TLF,,"Applied Materials Inc.",4.5
TLF,,"Seagate Technology Holdings PLC",4.5
TLF,,"CrowdStrike Holdings, Inc.",4.3
TLF,,"Amphenol Corp.",4.1
TLF,,"Microsoft Corporation",4.1
TLF,,"ASML Holding N.V.",4.0
TLF,,"Amazon.com Inc.",4.0
TLF,,"Marvell Technology, Inc.",3.7
TLF,,"Taiwan Semiconductor Manufacturing Company Limited",3.4
TLF,,"Palo Alto Networks, Inc.",3.2
TLF,,"Meta Platforms, Inc.",2.9
TLF,,"KLA Corporation",2.9
TLF,,"Corning Incorporated",2.8
TLF,,"Texas Instruments Inc.",2.6
TLF,,"Synopsys, Inc.",2.4
TLF,,"Oracle Corporation",2.3
TLF,,"Other net assets (liabilities)",0.9
TLF.U,,"Apple Inc.",6.7
TLF.U,,"Alphabet Inc.",5.9
TLF.U,,"Advanced Micro Devices Inc.",5.6
TLF.U,,"NVIDIA Corporation",5.2
TLF.U,,"Micron Technology, Inc.",5.1
TLF.U,,"Cisco Systems Inc.",4.8
TLF.U,,"Broadcom Inc.",4.7
TLF.U,,"Arista Networks, Inc.",4.6
TLF.U,,"Applied Materials Inc.",4.5
TLF.U,,"Seagate Technology Holdings PLC",4.5
TLF.U,,"CrowdStrike Holdings, Inc.",4.3
TLF.U,,"Amphenol Corp.",4.1
TLF.U,,"Microsoft Corporation",4.1
TLF.U,,"ASML Holding N.V.",4.0
TLF.U,,"Amazon.com Inc.",4.0
TLF.U,,"Marvell Technology, Inc.",3.7
TLF.U,,"Taiwan Semiconductor Manufacturing Company Limited",3.4
TLF.U,,"Palo Alto Networks, Inc.",3.2
TLF.U,,"Meta Platforms, Inc.",2.9
TLF.U,,"KLA Corporation",2.9
TLF.U,,"Corning Incorporated",2.8
TLF.U,,"Texas Instruments Inc.",2.6
TLF.U,,"Synopsys, Inc.",2.4
TLF.U,,"Oracle Corporation",2.3
TLF.U,,"Other net assets (liabilities)",0.9
