Ticker,HoldingName,WeightPct
,ONCOR ELEC DELIVERY CO LLC 4.2% 10/01/2035 REGS,0.01
,NOVA SCOTIA PROVINCE CDA 2.4% 12/01/2031,0.01
,INTACT FINL CORP 3.765% 05/20/2053,0.01
,TORONTO HYDRO CORP 4.95% 10/13/2052,0.01
,NORTH WEST REDWATER PARTNERSHIP / NWR FINANCING CO LTD 3.7% 02/23/2043 REGS,0.01
,CREDIT AGRICOLE SA 4.033%/VAR 07/15/2032,0.01
,IGM FINANCIAL INC 7.11% 03/07/2033,0.01
,GREAT WEST LIFECO INC 2.981% 07/08/2050,0.01
,COASTAL GASLINK PIPELINE LP 5.857% 03/30/2049,0.01
,AT&T INC 5.1% 11/25/2048,0.01
,SUN LIFE FINL INC 4.78%/VAR 08/10/2034,0.01
,HYDRO ONE INC 3.02% 04/05/2029,0.01
,HYDRO ONE INC 6.35% 01/31/2034,0.01
,FORTISBC ENERGY INC 5.9% 02/26/2035,0.01
,FAIRFAX FINANCIAL HLDGS LTD 5.23% 11/23/2054,0.01
,407 INTERNATIONAL INC 4.45% 11/15/2041,0.01
,CANADIAN NATIONAL RAILWAY CO 3.05% 02/08/2050,0.01
,MANITOBA PROVINCE CDA 6.3% 03/05/2031,0.01
,CALGARY AIRPORT AUTHORITY 3.454% 10/07/2041,0.01
,ANHEUSER-BUSCH INBEV FIN INC 4.32% 05/15/2047,0.01
,TORONTO DOMINION BANK 5.177%/VAR 04/09/2034 REGS,0.01
,NEWFOUNDLAND PROVINCE CDA 5.7% 10/17/2035,0.01
,INTACT FINL CORP 2.179% 05/18/2028,0.01
,CANADIAN PAC RY CO 3.05% 03/09/2050,0.01
,407 INTERNATIONAL INC 4.19% 04/25/2042,0.01
,COASTAL GASLINK PIPELINE LP 5.606% 09/30/2042,0.01
,EPCOR UTILS INC 2.899% 05/19/2050,0.01
,ALTALINK LP 4.446% 07/11/2053,0.01
,INTER PIPELINE LTD/AB 4.637% 05/30/2044,0.01
,GRANITE REIT HLDGS LTD PRTNR 6.074% 04/12/2029,0.01
,FORTIS INC 6.51% 07/04/2039,0.01
,HYDRO ONE INC 4.39% 03/01/2034,0.01
,FORTISALBERTA INC 4.862% 05/26/2053,0.01
,NEW BRUNSWICK PROVINCE CANADA 4.45% 08/14/2033,0.01
,COASTAL GASLINK PIPELINE LP 4.691% 09/30/2029,0.01
,HONDA CDA FIN INC 4.899% 02/21/2029,0.01
,NORTH WEST REDWATER PARTNERSHIP / NWR FINANCING CO LTD 2.8% 06/01/2027,0.01
,JOHN DEERE FINANCIAL INC 4.38% 07/11/2028,0.01
,407 INTERNATIONAL INC 3.83% 05/11/2046,0.01
,ONTARIO POWER GENERATION INC 3.838% 06/22/2048,0.01
,HONDA CDA FIN INC 1.711% 09/28/2026,0.01
,ENBRIDGE INC 5.76% 05/26/2053,0.01
,ALTALINK LP 5.463% 10/11/2055,0.01
,FORTISALBERTA INC 3.34% 09/21/2046,0.01
,PRINCE EDWARD ISLAND PROV CDA 4.6% 05/19/2041,0.01
,TORONTO HYDRO CORP 3.99% 09/26/2034,0.01
,ENBRIDGE GAS INC 5.21% 02/25/2036 144A,0.01
,VERIZON COMMUNICATIONS INC 4.05% 03/22/2051,0.01
,ENBRIDGE GAS INC 3.51% 11/29/2047,0.01
