Ticker,HoldingName,WeightPct
,"FORD CREDIT CANADA CO CIE CREDIT FORD DU CANADA 4.792% 09/12/2029",0.02
,"CANADIAN IMPERIAL BK OF COMM 3.8%/VAR 12/10/2030",0.02
,"HYDRO ONE INC 4.8% 11/21/2056",0.02
,"WELLS FARGO & CO NEW 5.083%/VAR 04/26/2028",0.02
,"FORTISALBERTA INC 5.4% 04/21/2036",0.02
,"HYDRO ONE INC 3.9% 11/21/2033",0.02
,"CHOICE PROPERTIES REAL ESTATE INVESTMENT TRUST 4.293% 01/16/2030",0.02
,"BANK OF NOVA SCOTIA 2.62% 12/02/2026",0.02
,"BELL TELEPHONE CO OF CANADA OR BELL CANADA/THE 4.3% 03/14/2033",0.02
,"FORTIS INC 4.431% 05/31/2029",0.02
,"FORTISALBERTA INC 7.06% 02/14/2039",0.02
,"ENBRIDGE INC 4.33% 02/22/2049",0.02
,"NEW BRUNSWICK PROVINCE CANADA 2.9% 08/14/2052",0.02
,"TORONTO DOMINION BANK 3.687%/VAR 01/09/2032",0.02
,"SUN LIFE FINL INC 3.15%/VAR 11/18/2036",0.02
,"ROYAL BANK OF CANADA 1.67%/VAR 01/28/2033",0.02
,"BROOKFIELD RENEWABLE PARTNERS ULC 4.25% 01/15/2029",0.02
,"HYDRO ONE INC 5.36% 05/20/2036",0.02
,"CANADIAN IMPERIAL BK OF COMM 4.2%/VAR 04/07/2032",0.02
,"ALTAGAS LTD 3.98% 10/04/2027",0.02
,"ENBRIDGE GAS INC 3.01% 08/09/2049 REGS",0.02
,"NEWFOUNDLAND PROVINCE CDA 3.85% 10/17/2027",0.02
,"CU INC 2.963% 09/07/2049",0.02
,"SUN LIFE FINL INC 2.58%/VAR 05/10/2032 REGS",0.02
,"MANITOBA PROVINCE CDA 2.05% 06/02/2030",0.02
,"METROPOLITAN LIFE GLOBAL FUNDING I 1.95% 03/20/2028 REGS",0.02
,"AEROPORTS DE MONTREAL 5.17% 09/17/2035",0.02
,"PEMBINA PIPELINE CORP 4.49% 12/10/2051",0.02
,"BELL TELEPHONE CO OF CANADA OR BELL CANADA/THE 5.25% 08/14/2055",0.02
,"TRANSCANADA PIPELINES LTD 5.357% 06/24/2056",0.02
,"GREATER TORONTO ARPTS AUTH 2.75% 10/17/2039",0.02
,"ENBRIDGE INC 5.32% 08/22/2054",0.02
,"ONTARIO POWER GENERATION INC 4.866% 03/13/2055",0.02
,"TELUS CORPORATION 2.35% 01/27/2028",0.02
,"NORTH WEST REDWATER PARTNERSHIP / NWR FINANCING CO LTD 4.25% 06/01/2029 REGS",0.02
,"NORTH WEST REDWATER PARTNERSHIP / NWR FINANCING CO LTD 4.85% 06/01/2034",0.02
,"ENBRIDGE INC 4.24% 08/27/2042",0.02
,"ALTAGAS LTD 2.075% 05/30/2028",0.02
,"TORONTO DOMINION BANK 4.68% 01/08/2029",0.02
,"NEWFOUNDLAND PROVINCE CDA 2.05% 06/02/2031",0.02
,"NEW BRUNSWICK PROVINCE CANADA 3.05% 08/14/2050",0.02
,"BANK OF MONTREAL QUE 3.19% 03/01/2028",0.02
,"ALBERTA PROVINCE CDA 2.9% 09/20/2029",0.02
,"HYDRO ONE INC 4.3% 08/24/2035",0.02
,"NESTLE HOLDINGS INC 2.192% 01/26/2029",0.02
,"COASTAL GASLINK PIPELINE LP 5.538% 06/30/2039",0.02
,"SASKATCHEWAN PROV CDA 3.05% 12/02/2028",0.02
,"JOHN DEERE FINANCIAL INC 4.63% 04/04/2029",0.02
,"NATIONAL BANK OF CANADA 3.542%/VAR 01/13/2031",0.02
,"QUEBEC PROVINCE CDA 2.75% 09/01/2028",0.02
,"FORTISALBERTA INC 4.897% 05/27/2054",0.02
,"GREAT WEST LIFECO INC 2.379% 05/14/2030",0.02
,"NEWFOUNDLAND PROVINCE CDA 2.85% 06/02/2029",0.02
,"ATCO LTD 5.5%/VAR 11/01/2078 REGS",0.02
,"TRANSCANADA PIPELINES LTD 5.92% 05/12/2052",0.02
,"407 INTERNATIONAL INC 4.54% 10/09/2054",0.02
,"CANADIAN NATIONAL RAILWAY CO 4.2% 06/10/2035",0.02
,"ROGERS COMMUNICATIONS INC 6.68% 11/04/2039",0.02
,"BANK OF MONTREAL QUE 5.039% 05/29/2028",0.02
,"HYDRO ONE INC 5% 10/19/2046",0.02
,"NATIONAL BANK OF CANADA 5.937%/VAR 12/22/2032",0.02
,"ROYAL BANK OF CANADA 4.214%/VAR 07/03/2035",0.02
,"CITIGROUP INC 5.07%/VAR 04/29/2028",0.02
,"TORONTO DOMINION BANK 5.376% 10/21/2027",0.02
,"ENBRIDGE INC 5.35% 11/10/2039",0.02
,"SASKATCHEWAN PROV CDA 2.75% 12/02/2046",0.02
,"FEDERATION DES CAISE DESJARDIN 3.856%/VAR 03/03/2036",0.02
,"CANADIAN NATIONAL RAILWAY CO 3.6% 02/08/2049",0.02
,"JOHN DEERE FINANCIAL INC 4.36% 01/20/2027",0.02
,"GILDAN ACTIVEWEAR INC 4.362% 11/22/2029",0.01
,"ENBRIDGE GAS INC 5.67% 10/06/2053",0.01
,"ENBRIDGE INC 5.1% 02/26/2056",0.01
,"HYDRO ONE INC 2.16% 02/28/2030",0.01
,"GREATER TORONTO ARPTS AUTH 7.1% 06/04/2031 144A",0.01
,"COASTAL GASLINK PIPELINE LP 5.607% 06/30/2044",0.01
,"ROGERS COMMUNICATIONS INC 5.25% 04/15/2052",0.01
,"CANADIAN IMPERIAL BK OF COMM 4.95% 06/29/2027",0.01
,"COASTAL GASLINK PIPELINE LP 4.907% 06/30/2031",0.01
,"ATHENE GLOBAL FUNDING 4.609% 09/19/2035",0.01
,"BROOKFIELD RENEWABLE PARTNERS ULC 4.29% 11/05/2049",0.01
,"CANADIAN NATIONAL RAILWAY CO 5.1% 05/02/2054",0.01
,"LOWER MATTAGAMI ENRG LTD PRTP 4.854% 10/31/2033",0.01
,"NORTH WEST REDWATER PARTNERSHIP / NWR FINANCING CO LTD 3.65% 06/01/2035",0.01
,"CITIGROUP INC 5.365% 03/06/2036",0.01
,"NORTH WEST REDWATER PARTNERSHIP / NWR FINANCING CO LTD 2.8% 06/01/2031 REGS",0.01
,"HYUNDAI CAPITAL CANADA INC 3.584% 01/14/2030",0.01
,"ALTALINK LP 4.742% 05/22/2054",0.01
,"FORTISBC ENERGY INC 6.55% 02/24/2039",0.01
,"FORTISBC INC 5.369% 08/13/2056",0.01
