TICKER,PORTFOLIO_MWEIGHT,POSITION,SECURITY_NAME,GICS_SECTOR_NAME,GICS_SECTOR_NAME_FR,COUNTRY,COUNTRY_FR,LAST_PRICE,VALUE,BTC Per Share,Shares Per BTC
"CIBC CASH",0.000386892,999980,"CIBC DEPOSIT ACCOUNT CAD",CASH,Espèces,Canada,Canada,1,999980,,
"SCOTIA CASH",0.452284909,1168997376,"BNS DEPOSIT ACCOUNT CAD",CASH,Espèces,Canada,Canada,1,1168997376,,
"BMO CASH",0.052328199,135249986.2,"BMO DEPOSIT ACCOUNT CAD",CASH,Espèces,Canada,Canada,1,135249986.2,,
"NBF CASH",0.495,1279400860,"NBF DEPOSIT ACCOUNT CAD",CASH,Espèces,Canada,Canada,1,1279400860,,
