Ticker,HoldingName,WeightPct
,"GTN 5 3/8 11/15/31",0.2
,"T 2 3/4 08/15/32",0.2
,"VENLNG 9 7/8 02/01/32",0.2
,"CRGYFN 7 3/8 01/15/33",0.2
,"SM 6 3/4 08/01/29",0.2
,"GD 3 5/8 04/01/30",0.2
,"CVX 4.85 10/15/35",0.2
,"JAZZ 4.375 01/15/29",0.2
,"MDACN 7 12/23/30",0.2
,"UNSEAM 7 7/8 02/15/31",0.2
,"DTV 8 7/8 02/01/30",0.2
,"SOLLIO 5 7/8 11/03/32",0.2
,"ZEGLN 8 5/8 07/15/29",0.2
,"CASCN 6 3/4 07/15/30",0.2
,"LB 6 7/8 11/01/35",0.1
,"NLSN 9 1/2 02/15/33",0.1
,"TCN 7 10/15/55",0.1
,"UNSEAM 4 5/8 06/01/28",0.1
,"OTEXCN 3 7/8 12/01/29",0.1
,"TCN 6 5/8 10/15/55",0.1
,"TOUCN 2.529 02/12/29",0.1
,"MCD 3 5/8 09/01/49",0.1
,"AMNPHA 6 7/8 08/01/32",0.1
,"GT 5 1/4 07/15/31",0.1
,"CNQCN 4.55 02/08/36",0.1
,"MPW 4 5/8 08/01/29",0.1
,"T 2 3/8 02/15/42",0.1
,"F 2.7 08/10/26",0.1
,"LW 4 3/8 01/31/32",0.1
,"CAN 2 1/4 12/01/29",0.1
,"AMZN 3.7 06/12/31",0.1
,"VENLNG 7 01/15/30",0.1
,"LHX 5.4 07/31/33",0.1
,"FLYAME TL B 1L USD",0.1
,"SOLEIN 7 1/4 06/15/31",0.1
,"UNIT 8 5/8 06/15/32",0.1
,"DISH 5 1/4 12/01/26",0.1
,"CHTR 4 1/4 02/01/31",0.1
,"CCOCN 4.94 05/24/31",0.1
,"HRI 7 06/15/30",0.1
,"VISANT 8 3/8 12/01/31",0.1
,"CROX 4.125 08/15/2031",0.1
,"ISATLN 9 09/15/29",0.1
,"UVN 4 1/2 05/01/29",0.1
,"USFOOD 4 3/4 02/15/29",0.1
,"CPXCN 8.125 06/05/54",0.1
,"BCECN 5 5/8 03/27/55",0.1
,"UPCB 4.875 07/15/2031",0.1
,"KEYCN 6 7/8 06/13/2079",0.1
,"UVN 8 1/2 07/31/31",0.1
,"ALACN 7.2 10/15/54",0.1
,"RCICN 7 04/15/55",0.1
,"HAS 3.55 11/19/26",0.1
,"CANPCK 3 7/8 11/15/29",0.1
,"IPLCN 4.232 06/01/27",0.1
,"ORGNON 5 1/8 04/30/31",0.1
,"TOPACE 9 03/13/30",0.1
,"CCOI 7 06/15/27",0.1
,"BMO 6.034 09/07/33",0.1
,"AGKLN 7 05/21/30",0.1
,"CIVI 8 5/8 11/01/30",0.1
,"TD 5.918 07/31/2086",0.1
,"XOM 3.452 04/15/51",0.1
,"HNDLIN 4 3/4 01/30/30",0.1
,"CVA 4 7/8 12/01/29",0.1
,"PRGO 3.15 06/15/30",0.1
,"NOVHOL 8 3/4 04/15/30",0.1
,"ZIGGO 7 1/2 01/15/33",0.1
,"BBDBCN 7 06/01/32",0.1
,"XYZ 5 5/8 08/15/30",0.1
,"SIRI 5 7/8 04/15/32",0.1
,"AAWH 12.75 07/16/2029",0.1
,"SSW 5 1/2 08/01/29",0.1
,"COIN 3 3/8 10/01/28",0.1
,"DVA 6 3/4 07/15/33",0.1
,"VENLNG 6 5/8 06/15/36",0.1
,"SFLY 12 07/01/31",0.1
,"PPC 3.500 03/01/32",0.1
,"NWL 6 5/8 05/15/32",0.1
,"EXPE 2.95 03/15/31",0.1
,"STX 4.091 06/01/29",0.1
,"HESM 5 1/2 10/15/30",0.1
,"IRM 5 1/4 07/15/30",0.1
,"WHR 4 3/4 02/26/29",0.1
,"EFXINC 6 7/8 01/15/31",0.1
,"ZFFNGR 6.87 04/23/32",0.1
,"MSCI 3 1/4 08/15/33",0.1
,"ALGSTE 9 1/8 04/15/29",0.1
,"NCX 9 02/15/30",0.1
,"TOUCN 3.934 03/16/31",0.1
,"BLL 2 7/8 08/15/30",0.1
,"LB 6 5/8 10/01/30",0.1
,"BGS 8 09/15/28",0.1
,"KRUGCN 5.375 04/09/2029",0.1
,"EPCOR 3.106 07/08/2049",0.1
,"GWCN 8 3/8 11/15/32",0.1
,"SMYREA 8.875 11/15/31",0.1
,"CM 3.8 12/10/30",0.1
,"POST 4.625 04/15/2030",0.1
,"TRPCN 5 1/8 08/20/56",0.1
,"BCULC 3.875 01/15/2028",0.1
,"TDG 6 1/8 07/31/34",0.1
,"SIRI 4 07/15/28",0.1
,"CWENA 3 3/4 01/15/32",0.1
,"POST 6 3/8 03/01/33",0.1
,"LNW 6 1/4 10/01/33",0.1
,"QBRCN 4.5 1/15/30 CORP",0.1
,"VMED 8 1/2 03/15/33",0.1
,"CANADIAN DOLLAR - MARGIN",0.1
