Ticker,HoldingName,WeightPct
,HILDOC 4 7/8 01/15/30,0.2
,USFOOD 4 3/4 02/15/29,0.2
,HNDLIN 4 3/4 01/30/30,0.2
,CLGIX 2022-1CAN4 B 1/52,0.2
,CWENA 3 3/4 02/15/31,0.2
,ZIGGO 7 1/2 01/15/33,0.2
,TELSAT 5 5/8 11/06/26,0.2
,CCOI 7 06/15/27,0.2
,BBDBCN 7 06/01/32,0.2
,DISH 11 3/4 11/15/27,0.2
,NPICN 9 1/4 06/30/2083,0.2
,F 2.7 08/10/26,0.2
,SFLY 12 07/01/31,0.2
,PHACAN 12 06/30/25,0.2
,VENLNG 6 5/8 06/15/36,0.2
,EFXINC 6 7/8 01/15/31,0.2
,CANPCK 3 7/8 11/15/29,0.2
,SIRI 5 7/8 04/15/32,0.2
,ENR 4 3/8 03/31/29,0.2
,NWL 6 5/8 05/15/32,0.2
,FANG 3 1/8 03/24/31,0.2
,HESM 5 1/2 10/15/30,0.2
,COIN 3 3/8 10/01/28,0.2
,VMED 8 1/2 03/15/33,0.2
,PPC 3.500 03/01/32,0.2
,DVA 6 3/4 07/15/33,0.2
,AHTLN 4 05/01/28,0.2
,EXPE 2.95 03/15/31,0.2
,MPW 3 1/2 03/15/31,0.2
,OTEXCN 3 7/8 12/01/29,0.2
,GT 5 1/4 07/15/31,0.2
,SM 6 3/4 08/01/29,0.2
,ALGSTE 9 1/8 04/15/29,0.2
,CVA 4 7/8 12/01/29,0.2
,SPGI 2.9 03/01/32,0.2
,QBRCN 4.5 1/15/30 CORP,0.2
,PXD 2.15 01/15/31,0.2
,CVECN 2.65 01/15/32,0.2
,TRPCN 5 1/8 08/20/56,0.2
,MEDIND 5 1/4 10/01/29,0.2
,BCECN 5 5/8 03/27/55,0.2
,ACI 6 1/4 03/15/33,0.2
,FMCN 7 1/4 02/15/34,0.2
,TDG 6 1/8 07/31/34,0.2
,MPW 4 5/8 08/01/29,0.2
,LNW 6 1/4 10/01/33,0.2
,ENDP 8 1/2 04/15/31,0.2
,POST 6 3/8 03/01/33,0.2
,SEE 10.5 04/15/34,0.2
,KRUGCN 5.375 04/09/2029,0.2
,GFLCN 3 1/2 09/01/28,0.2
,MXCN 6 1/4 03/15/32,0.2
,CCL 5.875 06/15/31,0.2
,CLF 7 03/15/32,0.2
,GSYCN 6 7/8 02/15/31,0.2
,ENBCN 6 5/8 04/12/78,0.2
,CBSTCN 9 1/4 12/31/28,0.2
,IONPLA 8 3/4 05/01/29,0.2
,TOPACE 9 03/13/30,0.2
,VIAC 4.2 05/19/32,0.2
,ENR 6 09/15/33,0.2
,AY 6 3/8 02/15/32,0.2
,F 3.25 02/12/32,0.2
,EMBCTA 5 02/15/30,0.2
,MSTR 0 12/01/29,0.2
,VRNOCN TL 1L USD,0.2
,SOLLIO 6 07/03/30,0.2
,TIBX 9 09/30/29,0.2
,CASCN 5 3/8 01/15/28,0.2
,GSYCN 6 05/15/30,0.2
,DISH 5 1/4 12/01/26,0.2
,MCD 3.6 07/01/30,0.2
,MD 5 3/8 02/15/30,0.2
,SQ 3 1/2 06/01/31,0.2
,TACN V2.709 PERP A,0.2
,CWENA 3 3/4 01/15/32,0.2
,BLL 2 7/8 08/15/30,0.2
,HLT 5 1/2 03/31/34,0.2
,SMYREA 8.875 11/15/31,0.2
,GFLCN 5 5/8 07/01/31,0.2
,WJACN 8 02/14/31,0.2
,CRWD 3 02/15/29,0.2
,BBDBCN 5 7/8 01/15/35,0.2
,LB 6 5/8 10/01/30,0.1
,GTN 7 1/4 08/15/33,0.1
,ZZZCN 6 5/8 11/28/32,0.1
,GEN 6 1/4 04/01/33,0.1
,QUIKHO 6 3/4 03/01/33,0.1
,STYRO 9 5/8 03/15/29,0.1
,THC 6 11/15/33,0.1
,GFLCN 6 3/4 01/15/31,0.1
,RRR 6 5/8 03/15/32,0.1
,BYDCN 5 3/4 09/04/33,0.1
,IM 4 3/4 05/15/29,0.1
,IRM 4 7/8 09/15/29,0.1
,BMCAUS 5 7/8 03/15/34,0.1
,SESCN 6 3/4 03/22/29,0.1
,VIKCRU 5 7/8 10/15/33,0.1
,UNSEAM 3 5/8 06/01/28,0.1
,MPW 8 1/2 02/15/32,0.1
,WHR 4 3/4 02/26/29,0.1
,CE 6 3/4 04/15/33,0.1
,WD 6 5/8 04/01/33,0.1
,PETM 7 1/2 09/15/32,0.1
,PR 5 7/8 07/01/29,0.1
,CJRCN 5 05/11/28,0.1
,ADAHEA 5 1/8 03/01/30,0.1
,TEVA 5 1/8 05/09/29,0.1
,QXO 6 3/4 04/30/32,0.1
,VISANT 8 3/8 12/01/31,0.1
,WHR 6 1/8 06/15/30,0.1
,XYZ 6 1/2 05/15/32,0.1
,IRM 5 07/15/28,0.1
,BMCAUS 6 1/4 08/01/33,0.1
,SFRFP 6 1/2 03/15/32,0.1
,SEE 8 1/4 04/15/33,0.1
,FRTITA 6 3/4 01/15/30,0.1
