Ticker,HoldingName,WeightPct
,TRNT 4.8 06/24/56,0.1
,VW 3.81 11/19/30,0.1
,FCRCN 4.513 06/03/30,0.1
,TMUS 3.75 04/15/27,0.1
,ATDBCN 5.592 09/25/30,0.1
,T 4 1/2 03/12/36,0.1
,EPCOR 3.106 07/08/2049,0.1
,FTSCN 5.677 11/08/33,0.1
,GLENLN 4.045 10/10/32,0.1
,TORHYD 4.95 10/13/52 CORP,0.1
,FTSCN 4.431 05/31/29,0.1
,TCN 3.15 02/19/2030,0.1
,COAGAS 4.868 06/30/45,0.1
,Q 4.45 09/01/34,0.1
,ETRHWY 3.14 03/06/2030,0.1
,BNS 3.57 05/01/2030,0.1
,ENBGAS 4.15 08/17/32,0.1
,VW 4.42 08/20/29,0.1
,VTR 5.1 03/05/2029,0.1
,MFCCN 5.409 03/10/33,0.1
,MP 2.85 09/05/46,0.1
,BRCOL 4.45 12/18/55,0.1
,IPLCN 6.875 03/26/2079,0.1
,BMO 3.539 03/03/32,0.1
,CURACN 0 02/18/29,0.1
,ONTPOW 4.831 06/28/34,0.1
,EPCOR 4.99 05/31/54,0.1
,ENBCN 5.15 12/17/55,0.1
,BMO 4.166 06/15/34,0.1
,FNCN 4.891 10/23/30,0.1
,TD 3.76704/13/30 CORP,0.1
,RLNCE 5 1/4 05/15/31,0.1
,SIACN 4.112 08/21/30,0.1
,RY 3.831 03/27/30,0.1
,REMSQC 4.151 06/22/36,0.1
,CNQCN 3 3/4 02/08/31,0.1
,GEICN 5 3/4 07/12/33,0.1
,TCN 5 3/8 06/09/56,0.1
,TD 5.918 07/31/2086,0.1
,SUN 6 06/22/28,0.1
,KEYCN 5.95 03/10/2081,0.1
,TRPCN 5.33 05/12/32,0.1
,BAMREP 5.373 09/10/55,0.1
,CP 3.15 03/13/2029,0.1
,RY 5.096 04/03/34,0.1
,SLFCN 4.56 12/03/40,0.1
,BMO 4.077 03/05/35,0.1
,CAN 3.25 09/01/2028,0.1
,PPLCN 5.95 06/06/55,0.1
,HTHROW 2.694 10/13/27,0.1
,TRPCN 5.2 02/15/56,0.1
,ETRHWY 4.86 07/31/53,0.1
,RY 4.14 05/05/36,0.1
,GLENLN 5.7 05/08/33,0.1
,ENBCN 4.33 02/22/49,0.1
,CUCN 4.851 06/03/52,0.1
,ENBCN 4.9 05/26/28,0.1
,HYDONE 3.63 06/25/2049,0.1
,CM 4.15 04/02/35,0.1
,TD 4.231 02/01/35,0.1
,GLENLN 4 07/28/2031,0.1
,MFCCN 5.054 02/23/34,0.1
,BMO 7.376 PERP,0.1
,NSIUCN 3.571 04/05/49,0.1
,GM 3 3/4 02/20/31,0.1
,SUN 4 3/8 03/26/29,0.1
,COAGAS 5.187 09/30/34,0.1
,CP 4 06/13/32,0.1
,ENBCN 4.35 02/26/36,0.1
,MP 2.05 09/05/2052,0.1
,MP 3.8 09/05/53,0.1
,GS 3.641 03/05/32,0.1
,CUCN 4.787 09/16/55,0.1
,Q 3.9 11/22/32,0.1
,GTAA 7.1 6/4/2031,0.1
,BCECN 5.85 11/10/32,0.1
,CRRUCN 2.686 03/31/28,0.1
,BCFERR 4.689 02/19/56,0.1
,LOWMAT 2.433 5/14/2031,0.1
,GRTCN 3.062 06/04/27,0.1
,BCECN 4.7 11/15/36,0.1
,CRRUCN 3.211 10/09/30,0.1
,HYDONE 6.93 6/1/2032,0.1
,TRPCN 4.575 02/20/35,0.1
,RLNCE 2.67 08/01/28,0.1
,TCN 3.3 5/02/2029,0.1
,TRPCN 4.609 06/24/36,0.1
,COAGAS 4.907 06/30/31,0.1
,TOYOTA 3.14 02/26/29,0.1
,IPLCN 3.983 11/25/31,0.1
,CPXCN 4.831 09/16/31,0.1
,ALACN 5 1/4 01/11/2082,0.1
,NWRWPT 3.65 06/01/2035,0.1
,FFHCN 4.45 08/14/35,0.1
,GOOGL 4 05/15/33,0.1
,TORHYD 4 3/4 09/24/55,0.1
,NSIUCN 5.355 03/24/53,0.1
,ENBGAS 5.7 10/06/33,0.1
,IFCCN 5.276 09/14/2054,0.1
,IAGCN 4.158 05/26/36,0.1
,WM 3.944 07/15/33,0.1
,COAGAS 5.607 06/30/44,0.1
,QBRCN 3.95 10/15/32,0.1
,DIS 3.057 03/30/27,0.1
,ALCTRA 4.309 10/30/34,0.1
,CM 3.65 01/13/32,0.1
,Q 3.5 12/01/48,0.1
,DIRUCN 2.057 06/17/2027,0.1
,SUCN 3.55 11/14/30,0.1
,BIP 3.7 01/06/31,0.1
,SLFCN 4.21 06/22/38,0.1
,GFLCN 6 3/4 01/15/31,0.1
,RY 4.214 07/03/35,0.1
,HTHROW 4.9 08/06/39,0.1
,ALACN 8.9 11/10/83,0.1
,CCLBCN 3.864 04/13/28,0.1
,TVECN 6 7/8 07/25/30,0.1
,GM 3.8 11/07/30,0.1
,MFCCN 4.064 12/06/34,0.1
,EQIX 3.95 05/15/30,0.1
,BMO 4.976 07/03/34,0.1
,IPLCN 6.38 02/17/33,0.1
,BIP 5.598 09/01/55,0.1
,PLD 4.7 03/01/29,0.1
,ZTS 2 05/15/30,0.1
,TOPACE 7 02/18/31,0.1
,CCOCN 4.94 05/24/31,0.1
,BCECN 4.4 03/30/33 CORP,0.1
,SCDA 3.8 06/02/35,0.1
,ARTGCN 5 5/8 02/15/31,0.1
,CCDJ 4.123 08/25/32,0.1
,ALTALK 5.463 10/11/55,0.1
,IBRD 0 03/31/27,0.1
,WSP Global Inc,0.1
,FTSCN 4.921 07/02/2056,0.1
,ALTALK 4.054 11/21/44,0.1
,GTAA 6.47% 02/02/2034,0.1
,SUN 5 7/8 07/15/27,0.1
,CPXCN 4.231 01/14/33,0.1
,KRUGCN 6 1/4 12/10/32,0.1
,TD 4.208 06/16/36,0.1
,RLNCE 2.68 12/01/27,0.1
,NACN 3.522 07/17/29,0.1
,BRUPOW 4.27 12/21/34,0.1
,SLFCN 5.12 05/15/36,0.1
,ALTA 3.05 12/01/2048,0.1
,NACN 5.023 02/01/29,0.1
,BNS 5.679 08/02/33,0.1
,ENBGAS 4.84 09/12/55,0.1
,HYDONE 4.16 01/27/33,0.1
,CNHI 3.8 01/22/30,0.1
,HYNMTR 3.584 01/14/30,0.1
,RY 6.698 PERP,0.1
,XCN 4.678 08/16/29,0.1
,CHPUCN 2.848 05/21/27,0.1
,TCN 4.95 03/28/33,0.1
,MFCCN 3.951 05/20/31,0.1
,CUCN 4.543 10/24/2041,0.1
,RUSCN 4.423 03/28/30,0.1
,BRUPOW 4 12/21/32,0.1
,BAC 1.978 09/15/27,0.1
,EXECN 4.345 04/14/31,0.1
,BMW 3.54 02/04/30,0.1
,TCN 4.65 08/13/31,0.1
,TD 7.232 PERP CORP,0.1
,BNS 3.836 09/26/30,0.1
,BCECN 5.3 06/03/56,0.1
,BMO 4.537 12/18/28,0.1
,FCRCN 4.832 06/13/33,0.1
,ENBGAS 4.16 09/12/35,0.1
,BCECN 3 03/17/31,0.1
,CCDJ 3.856 03/03/36,0.1
,DOLCN 3.85 12/16/30,0.1
,HYNMTR 3.722 05/14/29,0.1
,ELFCN 4.221 05/26/36,0.1
,EQBCN 5.16 01/11/27,0.1
,TORHYD 4.61 06/14/33,0.1
,DFYCN 3.709 09/12/30,0.1
,GIBACN 3.987 09/07/27,0.1
,DIRUCN 2.539 12/07/26,0.1
,COMWIN 5.132 11/15/2030,0.1
,GILCN 4.149 11/22/30,0.1
,DOLCN 3.94 07/25/31 CORP,0.1
,PLD 4.2 02/15/33,0.1
,NWRWPT 4.85 06/01/34,0.1
,ALCTRA 1.751 02/11/31,0.1
,BMO 3.731 06/03/31,0.1
,WCPCN 4.382 11/01/29,0.1
,FTSCN 4.862 05/26/2053,0.1
,CRRUCN 3.133 08/12/2031,0.1
,NESNVX 2.192 01/26/29,0.1
,EQBCN 3.87 04/12/29,0.1
,CUCN 4.412 06/24/35,0.1
,LCN 3.564 12/12/29,0.1
,BCECN 5 1/4 08/14/55,0.1
,BAMREP 4.542 10/12/35,0.0
,GZMCN 4.67 09/27/32,0.0
,WM 2.6 09/23/2026,0.0
,WNCN 4.193 09/05/29,0.0
,MRUCN 3.469 02/25/31,0.0
,TORHYD 3.99 09/26/34,0.0
,EQBCN 3.99 03/24/28,0.0
,TMUS 2.55 02/15/31,0.0
,MIFFC 3.709 04/10/31,0.0
,CEUCN 5 5/8 06/15/33,0.0
,COCAPS 4.154 02/01/28,0.0
,CNQCN 4.15 12/15/31,0.0
,BCECN 5.15 11/14/28,0.0
,F 5.242 05/23/28,0.0
,F 4.819 09/11/28,0.0
,RLNCE 4.39 04/16/32,0.0
,CSHU 3.65 05/06/28,0.0
,F 4.792 09/12/29,0.0
,AERMON 3.36 4/24/2047,0.0
,GRTCN 3.999 10/04/29,0.0
,EPCOR 4.725 09/02/52,0.0
,NEE 1.9 06/15/28,0.0
,BIP 4.526 09/24/35,0.0
,IFCCN 3.784 02/28/38,0.0
,COAGAS 4.418 09/30/37,0.0
,FTSCN 5.1 12/04/55,0.0
,DIRUCN 4.15 04/22/2031,0.0
,FRSTRS 2.885 10/15/2035,0.0
,WSPCN 4.12 09/12/29,0.0
,CRRUCN 4.518 07/06/33,0.0
,MRUCN 4.657 02/07/33,0.0
,CANCOR 3.299 03/02/27,0.0
