Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"8750","DAIICHI LIFE GROUP","Financials","Equity","1,338,734.67","0.76","1,338,734.67","77,200.00","17.34","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"6702","FUJITSU","Information Technology","Equity","1,335,354.45","0.76","1,335,354.45","37,100.00","35.99","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"7269","SUZUKI MOTOR","Consumer Discretionary","Equity","1,297,829.02","0.73","1,297,829.02","70,600.00","18.38","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"8630","SOMPO HOLDINGS","Financials","Equity","1,275,018.84","0.72","1,275,018.84","20,300.00","62.81","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"7751","CANON","Information Technology","Equity","1,262,228.98","0.71","1,262,228.98","31,000.00","40.72","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"5020","ENEOS HOLDINGS","Energy","Equity","1,256,948.96","0.71","1,256,948.96","95,900.00","13.11","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"2914","JAPAN TOBACCO","Consumer Staples","Equity","1,229,745.13","0.70","1,229,745.13","19,800.00","62.11","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"8591","ORIX","Financials","Equity","1,172,074.90","0.66","1,172,074.90","21,000.00","55.81","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"6701","NEC","Information Technology","Equity","1,165,151.02","0.66","1,165,151.02","26,500.00","43.97","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"8015","TOYOTA TSUSHO","Industrials","Equity","1,157,109.09","0.66","1,157,109.09","17,100.00","67.67","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"1605","INPEX","Energy","Equity","1,111,443.83","0.63","1,111,443.83","31,500.00","35.28","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"9104","MITSUI OSK LINES LTD","Industrials","Equity","1,108,815.27","0.63","1,108,815.27","16,600.00","66.80","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"5802","SUMITOMO ELECTRIC INDUSTRIES","Consumer Discretionary","Equity","1,091,188.57","0.62","1,091,188.57","59,200.00","18.43","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"4578","OTSUKA HOLDINGS","Health Care","Equity","1,089,661.91","0.62","1,089,661.91","10,800.00","100.89","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"4503","ASTELLAS PHARMA","Health Care","Equity","1,087,416.81","0.62","1,087,416.81","51,200.00","21.24","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"6762","TDK","Information Technology","Equity","1,083,555.25","0.61","1,083,555.25","43,000.00","25.20","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"7272","YAMAHA MOTOR","Consumer Discretionary","Equity","1,071,029.40","0.61","1,071,029.40","65,100.00","16.45","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"4568","DAIICHI SANKYO LTD","Health Care","Equity","1,006,167.68","0.57","1,006,167.68","38,200.00","26.34","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"9502","CHUBU ELECTRIC POWER INC","Utilities","Equity","985,359.23","0.56","985,359.23","37,000.00","26.63","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"9503","KANSAI ELECTRIC POWER","Utilities","Equity","963,254.01","0.55","963,254.01","36,000.00","26.76","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"7270","SUBARU","Consumer Discretionary","Equity","928,843.42","0.53","928,843.42","38,500.00","24.13","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"6861","KEYENCE","Information Technology","Equity","915,765.74","0.52","915,765.74","1,340.00","683.41","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"6326","KUBOTA","Industrials","Equity","907,387.49","0.51","907,387.49","36,300.00","25.00","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"7182","JAPAN POST BANK LTD","Financials","Equity","905,942.99","0.51","905,942.99","30,700.00","29.51","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"2502","ASAHI GROUP HOLDINGS","Consumer Staples","Equity","899,659.42","0.51","899,659.42","60,900.00","14.77","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"7201","NISSAN MOTOR","Consumer Discretionary","Equity","895,243.41","0.51","895,243.41","318,800.00","2.81","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"5411","JFE HOLDINGS","Materials","Equity","893,436.01","0.51","893,436.01","52,500.00","17.02","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"7011","MITSUBISHI HEAVY INDUSTRIES","Industrials","Equity","879,650.22","0.50","879,650.22","25,200.00","34.91","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"3407","ASAHI KASEI","Materials","Equity","833,839.49","0.47","833,839.49","57,600.00","14.48","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"6723","RENESAS ELECTRONICS CORP","Information Technology","Equity","833,580.85","0.47","833,580.85","29,300.00","28.45","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"1928","SEKISUI HOUSE","Consumer Discretionary","Equity","831,238.77","0.47","831,238.77","27,200.00","30.56","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"1925","DAIWA HOUSE INDUSTRY","Real Estate","Equity","830,865.18","0.47","830,865.18","20,000.00","41.54","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"6594","NIDEC","Industrials","Equity","807,264.73","0.46","807,264.73","33,000.00","24.46","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"4188","MITSUBISHI CHEMICAL GROUP","Materials","Equity","775,968.09","0.44","775,968.09","71,000.00","10.93","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
