Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"005490","POSCO","Materials","Equity","5,673,329.42","0.12","5,673,329.42","17,165.00","330.52","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"EMIRATESNBD","EMIRATES NBD","Financials","Equity","5,561,398.55","0.12","5,561,398.55","468,384.00","11.87","United Arab Emirates","Dubai Financial Market","CAD","2.63","AED"
"012330","HYUNDAI MOBIS LTD","Consumer Discretionary","Equity","5,474,453.67","0.11","5,474,453.67","14,194.00","385.69","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"032830","SAMSUNG LIFE LTD","Financials","Equity","5,467,198.49","0.11","5,467,198.49","19,254.00","283.95","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"ITSA4","ITAUSA INVESTIMENTOS ITAU PREF SA","Financials","Equity","5,446,128.23","0.11","5,446,128.23","1,417,132.00","3.84","Brazil","XBSP","CAD","3.69","BRL"
"ETERNAL","ETERNAL","Consumer Discretionary","Equity","5,421,278.17","0.11","5,421,278.17","1,153,595.00","4.70","India","National Stock Exchange Of India","CAD","68.59","INR"
"7769","HONPRECISION INC","Information Technology","Equity","5,382,713.24","0.11","5,382,713.24","20,000.00","269.14","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"066570","LG ELECTRONICS INC","Consumer Discretionary","Equity","5,246,572.98","0.11","5,246,572.98","26,189.00","200.33","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"CEMEXCPO","CEMEX CPO","Materials","Equity","5,209,844.21","0.11","5,209,844.21","3,647,482.00","1.43","Mexico","Bolsa Mexicana De Valores","CAD","12.29","MXN"
"3653","JENTECH PRECISION INDUSTRIAL LTD","Information Technology","Equity","5,168,194.35","0.11","5,168,194.35","22,000.00","234.92","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"MARUTI","MARUTI SUZUKI INDIA LTD","Consumer Discretionary","Equity","5,115,401.66","0.11","5,115,401.66","28,439.00","179.87","India","National Stock Exchange Of India","CAD","68.59","INR"
"6223","MPI CORP","Information Technology","Equity","5,066,857.21","0.11","5,066,857.21","21,000.00","241.28","Taiwan","Gretai Securities Market","CAD","22.80","TWD"
"TATASTEEL","TATA STEEL LTD","Materials","Equity","5,064,603.39","0.11","5,064,603.39","1,854,856.00","2.73","India","National Stock Exchange Of India","CAD","68.59","INR"
"NTPC","NTPC LTD","Utilities","Equity","5,046,407.89","0.10","5,046,407.89","1,050,206.00","4.81","India","National Stock Exchange Of India","CAD","68.59","INR"
"WEGE3","WEG","Industrials","Equity","5,017,020.63","0.10","5,017,020.63","362,149.00","13.85","Brazil","XBSP","CAD","3.69","BRL"
"TWD","TWD CASH","Cash and/or Derivatives","Cash","4,996,483.03","0.10","4,996,483.03","113,895,807.00","4.39","Taiwan","-","CAD","22.80","TWD"
"2328","PICC PROPERTY AND CASUALTY LTD H","Financials","Equity","4,983,452.18","0.10","4,983,452.18","1,660,000.00","3.00","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"AXIA3","AXIA ENERGIA SA","Utilities","Equity","4,961,980.33","0.10","4,961,980.33","330,246.00","15.03","Brazil","XBSP","CAD","3.69","BRL"
