Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"STMMI","STMICROELECTRONICS","Information Technology","Equity","384,190.36","0.15","384,190.36","5,633.00","68.20","France","Borsa Italiana","CAD","0.62","EUR"
"TECK.B","TECK RESOURCES SUBORDINATE VOTING","Materials","Equity","379,998.64","0.15","379,998.64","4,163.00","91.28","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"SGO","COMPAGNIE DE SAINT GOBAIN SA","Industrials","Equity","378,099.55","0.15","378,099.55","3,346.00","113.00","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"RWE","RWE AG","Utilities","Equity","376,784.06","0.15","376,784.06","3,869.00","97.38","Germany","Xetra","CAD","0.62","EUR"
"BN","BROOKFIELD CLASS A","Financials","Equity","373,276.94","0.15","373,276.94","7,166.00","52.09","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"BT.A","BT GROUP PLC","Communication","Equity","371,905.67","0.15","371,905.67","95,649.00","3.89","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"6367","DAIKIN INDUSTRIES LTD","Industrials","Equity","371,787.92","0.15","371,787.92","2,000.00","185.89","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"4503","ASTELLAS PHARMA","Health Care","Equity","369,551.81","0.15","369,551.81","17,400.00","21.24","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"CP","CANADIAN PACIFIC KANSAS CITY","Industrials","Equity","367,229.83","0.15","367,229.83","2,957.00","124.19","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"7974","NINTENDO","Communication","Equity","365,322.05","0.15","365,322.05","4,800.00","76.11","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"DGE","DIAGEO PLC","Consumer Staples","Equity","365,246.11","0.15","365,246.11","12,028.00","30.37","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"BN","DANONE SA","Consumer Staples","Equity","363,167.07","0.15","363,167.07","3,683.00","98.61","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"1","CK HUTCHISON HOLDINGS","Industrials","Equity","361,265.70","0.15","361,265.70","30,000.00","12.04","Hong Kong","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"1605","INPEX","Energy","Equity","359,896.10","0.14","359,896.10","10,200.00","35.28","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"HLN","HALEON PLC","Health Care","Equity","359,739.84","0.14","359,739.84","56,705.00","6.34","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"8630","SOMPO HOLDINGS","Financials","Equity","358,010.22","0.14","358,010.22","5,700.00","62.81","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"TIT","TELECOM ITALIA","Communication","Equity","357,469.59","0.14","357,469.59","28,256.00","12.65","Italy","Borsa Italiana","CAD","0.62","EUR"
"4578","OTSUKA HOLDINGS","Health Care","Equity","353,131.17","0.14","353,131.17","3,500.00","100.89","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"7182","JAPAN POST BANK LTD","Financials","Equity","351,163.57","0.14","351,163.57","11,900.00","29.51","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"SREN","SWISS RE AG","Financials","Equity","343,207.06","0.14","343,207.06","1,449.00","236.86","Switzerland","SIX Swiss Exchange","CAD","0.59","CHF"
"SLF","SUN LIFE FINANCIAL INC","Financials","Equity","338,038.79","0.14","338,038.79","2,987.00","113.17","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"MQG","MACQUARIE GROUP LTD DEF","Financials","Equity","329,695.35","0.13","329,695.35","1,383.00","238.39","Australia","Asx - All Markets","CAD","1.01","AUD"
"GBP","GBP CASH","Cash and/or Derivatives","Cash","328,199.25","0.13","328,199.25","175,738.00","186.76","United Kingdom","-","CAD","0.54","GBP"
"RKT","RECKITT BENCKISER GROUP PLC","Consumer Staples","Equity","325,717.15","0.13","325,717.15","3,484.00","93.49","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"6326","KUBOTA","Industrials","Equity","324,959.71","0.13","324,959.71","13,000.00","25.00","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"086790","HANA FINANCIAL GROUP","Financials","Equity","323,203.40","0.13","323,203.40","2,322.00","139.19","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"7272","YAMAHA MOTOR","Consumer Discretionary","Equity","317,524.85","0.13","317,524.85","19,300.00","16.45","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"012330","HYUNDAI MOBIS LTD","Consumer Discretionary","Equity","312,407.18","0.13","312,407.18","810.00","385.69","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"RNO","RENAULT SA","Consumer Discretionary","Equity","312,114.30","0.13","312,114.30","6,711.00","46.51","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"SWED A","SWEDBANK","Financials","Equity","311,895.84","0.13","311,895.84","5,381.00","57.96","Sweden","Nasdaq Omx Nordic","CAD","7.02","SEK"
"FRE","FRESENIUS N","Health Care","Equity","310,260.69","0.12","310,260.69","4,188.00","74.08","Germany","Xetra","CAD","0.62","EUR"
"ZIM","ZIM INTEGRATED SHIPPING SERVICES L","Industrials","Equity","310,064.93","0.12","310,064.93","7,302.00","42.46","Israel","New York Stock Exchange Inc.","CAD","0.71","USD"
"7201","NISSAN MOTOR","Consumer Discretionary","Equity","309,459.92","0.12","309,459.92","110,200.00","2.81","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"NESTE","NESTE","Energy","Equity","305,688.04","0.12","305,688.04","5,546.00","55.12","Finland","Nasdaq Omx Helsinki Ltd.","CAD","0.62","EUR"
"IMB","IMPERIAL BRANDS PLC","Consumer Staples","Equity","303,130.73","0.12","303,130.73","6,503.00","46.61","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"6762","TDK","Information Technology","Equity","302,387.51","0.12","302,387.51","12,000.00","25.20","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"NXPI","NXP SEMICONDUCTORS NV","Information Technology","Equity","302,243.51","0.12","302,243.51","948.00","318.82","United States","NASDAQ","CAD","0.71","USD"
"9104","MITSUI OSK LINES LTD","Industrials","Equity","300,582.45","0.12","300,582.45","4,500.00","66.80","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"6701","NEC","Information Technology","Equity","298,982.15","0.12","298,982.15","6,800.00","43.97","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"FMG","FORTESCUE LTD","Materials","Equity","298,712.75","0.12","298,712.75","17,927.00","16.66","Australia","Asx - All Markets","CAD","1.01","AUD"
"DSFIR","DSM FIRMENICH AG","Materials","Equity","295,266.97","0.12","295,266.97","1,990.00","148.37","Netherlands","Euronext Amsterdam","CAD","0.62","EUR"
"WES","WESFARMERS","Consumer Discretionary","Equity","294,052.92","0.12","294,052.92","4,057.00","72.48","Australia","Asx - All Markets","CAD","1.01","AUD"
"OMV","OMV","Energy","Equity","293,595.49","0.12","293,595.49","2,533.00","115.91","Austria","Wiener Boerse Ag","CAD","0.62","EUR"
"DTG","DAIMLER TRUCK HOLDING E AG","Industrials","Equity","293,447.78","0.12","293,447.78","4,128.00","71.09","Germany","Xetra","CAD","0.62","EUR"
"TEVA","TEVA PHARMACEUTICAL INDUSTRIES","Health Care","Equity","293,304.86","0.12","293,304.86","5,351.00","54.81","Israel","New York Stock Exchange Inc.","CAD","0.71","USD"
"7011","MITSUBISHI HEAVY INDUSTRIES","Industrials","Equity","293,216.74","0.12","293,216.74","8,400.00","34.91","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"NN","NN GROUP","Financials","Equity","287,020.70","0.12","287,020.70","2,203.00","130.29","Netherlands","Euronext Amsterdam","CAD","0.62","EUR"
"WOW","WOOLWORTHS GROUP LTD","Consumer Staples","Equity","285,848.09","0.11","285,848.09","7,481.00","38.21","Australia","Asx - All Markets","CAD","1.01","AUD"
"6723","RENESAS ELECTRONICS CORP","Information Technology","Equity","284,498.58","0.11","284,498.58","10,000.00","28.45","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"ATCO A","ATLAS COPCO CLASS A","Industrials","Equity","283,217.46","0.11","283,217.46","9,981.00","28.38","Sweden","Nasdaq Omx Nordic","CAD","7.02","SEK"
"SAF","SAFRAN SA","Industrials","Equity","282,337.30","0.11","282,337.30","530.00","532.71","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"9503","KANSAI ELECTRIC POWER","Utilities","Equity","280,949.09","0.11","280,949.09","10,500.00","26.76","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"9502","CHUBU ELECTRIC POWER INC","Utilities","Equity","279,628.97","0.11","279,628.97","10,500.00","26.63","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"SEB A","SKANDINAVISKA ENSKILDA BANKEN","Financials","Equity","277,026.73","0.11","277,026.73","8,435.00","32.84","Sweden","Nasdaq Omx Nordic","CAD","7.02","SEK"
"ITX","INDUSTRIA DE DISENO TEXTIL SA","Consumer Discretionary","Equity","276,447.26","0.11","276,447.26","3,284.00","84.18","Spain","Bolsa De Madrid","CAD","0.62","EUR"
"POW","POWER CORPORATION OF CANADA","Financials","Equity","275,333.91","0.11","275,333.91","2,901.00","94.91","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"NA","NATIONAL BANK OF CANADA","Financials","Equity","273,981.84","0.11","273,981.84","1,298.00","211.08","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"CAP","CAPGEMINI","Information Technology","Equity","273,395.42","0.11","273,395.42","1,589.00","172.05","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"KBC","KBC GROEP","Financials","Equity","268,525.02","0.11","268,525.02","1,253.00","214.30","Belgium","Nyse Euronext - Euronext Brussels","CAD","0.62","EUR"
"EBS","ERSTE GROUP BANK AG","Financials","Equity","268,428.31","0.11","268,428.31","1,364.00","196.79","Austria","Wiener Boerse Ag","CAD","0.62","EUR"
"VIE","VEOLIA ENVIRON. SA","Utilities","Equity","268,032.41","0.11","268,032.41","5,196.00","51.58","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"LSEG","LONDON STOCK EXCHANGE GROUP PLC","Financials","Equity","267,704.89","0.11","267,704.89","1,735.00","154.30","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"CABK","CAIXABANK SA","Financials","Equity","266,586.95","0.11","266,586.95","12,760.00","20.89","Spain","Bolsa De Madrid","CAD","0.62","EUR"
"STO","SANTOS","Energy","Equity","265,530.51","0.11","265,530.51","31,146.00","8.53","Australia","Asx - All Markets","CAD","1.01","AUD"
"CPG","COMPASS GROUP PLC","Consumer Discretionary","Equity","263,597.97","0.11","263,597.97","6,060.00","43.50","United Kingdom","London Stock Exchange","CAD","0.71","USD"
"006400","SAMSUNG SDI LTD","Information Technology","Equity","263,540.22","0.11","263,540.22","483.00","545.63","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"4568","DAIICHI SANKYO LTD","Health Care","Equity","263,394.68","0.11","263,394.68","10,000.00","26.34","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"FFH","FAIRFAX FINANCIAL HOLDINGS SUB VOT","Financials","Equity","260,331.66","0.10","260,331.66","113.00","2,303.82","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"PPL","PEMBINA PIPELINE","Energy","Equity","258,341.40","0.10","258,341.40","3,879.00","66.60","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"7270","SUBARU","Consumer Discretionary","Equity","255,733.51","0.10","255,733.51","10,600.00","24.13","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"4188","MITSUBISHI CHEMICAL GROUP","Materials","Equity","251,369.95","0.10","251,369.95","23,000.00","10.93","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"HEN3","HENKEL & KGAA PREF AG","Consumer Staples","Equity","251,142.87","0.10","251,142.87","2,112.00","118.91","Germany","Xetra","CAD","0.62","EUR"
"UPM","UPM-KYMMENE","Materials","Equity","250,099.55","0.10","250,099.55","5,897.00","42.41","Finland","Nasdaq Omx Helsinki Ltd.","CAD","0.62","EUR"
"2502","ASAHI GROUP HOLDINGS","Consumer Staples","Equity","249,659.18","0.10","249,659.18","16,900.00","14.77","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"DNB","DNB BANK","Financials","Equity","248,497.97","0.10","248,497.97","5,253.00","47.31","Norway","Oslo Bors Asa","CAD","6.73","NOK"
"PHIA","KONINKLIJKE PHILIPS","Health Care","Equity","248,489.75","0.10","248,489.75","7,181.00","34.60","Netherlands","Euronext Amsterdam","CAD","0.62","EUR"
"5411","JFE HOLDINGS","Materials","Equity","248,460.30","0.10","248,460.30","14,600.00","17.02","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"7261","MAZDA MOTOR","Consumer Discretionary","Equity","248,284.29","0.10","248,284.29","23,600.00","10.52","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"AEM","AGNICO EAGLE MINES","Materials","Equity","248,009.85","0.10","248,009.85","879.00","282.15","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"1928","SEKISUI HOUSE","Consumer Discretionary","Equity","247,538.02","0.10","247,538.02","8,100.00","30.56","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"ACA","CREDIT AGRICOLE SA","Financials","Equity","245,954.40","0.10","245,954.40","8,229.00","29.89","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"8604","NOMURA HOLDINGS","Financials","Equity","245,672.79","0.10","245,672.79","17,200.00","14.28","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"SSE","SSE PLC","Utilities","Equity","244,398.35","0.10","244,398.35","5,262.00","46.45","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"SBRY","SAINSBURY(J) PLC","Consumer Staples","Equity","244,305.34","0.10","244,305.34","38,532.00","6.34","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"1925","DAIWA HOUSE INDUSTRY","Real Estate","Equity","240,950.90","0.10","240,950.90","5,800.00","41.54","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"051910","LG CHEM LTD","Materials","Equity","240,369.59","0.10","240,369.59","886.00","271.30","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"CHF","CHF CASH","Cash and/or Derivatives","Cash","238,021.86","0.10","238,021.86","140,186.00","169.79","Switzerland","-","CAD","0.59","CHF"
"3407","ASAHI KASEI","Materials","Equity","237,412.63","0.10","237,412.63","16,400.00","14.48","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"DANSKE","DANSKE BANK","Financials","Equity","237,035.31","0.10","237,035.31","2,935.00","80.76","Denmark","Omx Nordic Exchange Copenhagen A/S","CAD","4.65","DKK"
"2503","KIRIN HOLDINGS","Consumer Staples","Equity","236,379.44","0.09","236,379.44","9,100.00","25.98","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"8309","SUMITOMO MITSUI TRUST GROUP","Financials","Equity","236,042.01","0.09","236,042.01","14,688.00","16.07","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"316140","WOORI FINANCIAL GROUP INC","Financials","Equity","234,186.34","0.09","234,186.34","6,373.00","36.75","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"6861","KEYENCE","Information Technology","Equity","232,358.47","0.09","232,358.47","340.00","683.41","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"EL","ESSILORLUXOTTICA SA","Health Care","Equity","232,009.92","0.09","232,009.92","1,021.00","227.24","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"IMO","IMPERIAL OIL LTD","Energy","Equity","231,932.08","0.09","231,932.08","1,271.00","182.48","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"AKZA","AKZO NOBEL","Materials","Equity","230,728.83","0.09","230,728.83","2,542.00","90.77","Netherlands","Euronext Amsterdam","CAD","0.62","EUR"
"ADS","ADIDAS N AG","Consumer Discretionary","Equity","229,907.91","0.09","229,907.91","1,005.00","228.76","Germany","Xetra","CAD","0.62","EUR"
"4452","KAO","Consumer Staples","Equity","228,989.93","0.09","228,989.93","7,300.00","31.37","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"9022","CENTRAL JAPAN RAILWAY","Industrials","Equity","227,717.41","0.09","227,717.41","6,600.00","34.50","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"5713","SUMITOMO METAL MINING","Materials","Equity","226,176.37","0.09","226,176.37","2,700.00","83.77","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"S32","SOUTH32","Materials","Equity","225,986.64","0.09","225,986.64","46,936.00","4.81","Australia","Asx - All Markets","CAD","1.01","AUD"
"HEIA","HEINEKEN NV","Consumer Staples","Equity","225,609.72","0.09","225,609.72","1,968.00","114.64","Netherlands","Euronext Amsterdam","CAD","0.62","EUR"
"CBK","COMMERZBANK AG","Financials","Equity","224,861.28","0.09","224,861.28","3,355.00","67.02","Germany","Xetra","CAD","0.62","EUR"
"9020","EAST JAPAN RAILWAY","Industrials","Equity","223,854.05","0.09","223,854.05","7,000.00","31.98","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"8308","RESONA HOLDINGS","Financials","Equity","222,623.73","0.09","222,623.73","10,000.00","22.26","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"6594","NIDEC","Industrials","Equity","222,609.37","0.09","222,609.37","9,100.00","24.46","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"16","SUN HUNG KAI PROPERTIES LTD","Real Estate","Equity","221,822.31","0.09","221,822.31","11,500.00","19.29","Hong Kong","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"LGEN","LEGAL AND GENERAL GROUP PLC","Financials","Equity","221,774.96","0.09","221,774.96","39,374.00","5.63","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"5019","IDEMITSU KOSAN LTD","Energy","Equity","221,531.58","0.09","221,531.58","14,745.00","15.02","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"SAMPO","SAMPO CLASS A","Financials","Equity","220,014.79","0.09","220,014.79","14,398.00","15.28","Finland","Nasdaq Omx Helsinki Ltd.","CAD","0.62","EUR"
"KER","KERING SA","Consumer Discretionary","Equity","219,786.38","0.09","219,786.38","571.00","384.91","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"AKRBP","AKER BP","Energy","Equity","218,876.61","0.09","218,876.61","4,009.00","54.60","Norway","Oslo Bors Asa","CAD","6.73","NOK"
"6954","FANUC CORP","Industrials","Equity","218,535.86","0.09","218,535.86","4,200.00","52.03","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"AV.","AVIVA PLC","Financials","Equity","216,676.70","0.09","216,676.70","15,981.00","13.56","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"TKA","THYSSENKRUPP AG","Materials","Equity","216,571.24","0.09","216,571.24","8,650.00","25.04","Germany","Xetra","CAD","0.62","EUR"
"PUB","PUBLICIS GROUPE","Communication","Equity","216,510.82","0.09","216,510.82","1,382.00","156.66","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"SSAB B","SSAB CLASS B","Materials","Equity","216,233.04","0.09","216,233.04","13,872.00","15.59","Sweden","Nasdaq Omx Nordic","CAD","7.02","SEK"
"9531","TOKYO GAS LTD","Utilities","Equity","214,316.88","0.09","214,316.88","3,700.00","57.92","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"REL","RELX PLC","Industrials","Equity","211,086.27","0.08","211,086.27","4,398.00","48.00","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"8801","MITSUI FUDOSAN","Real Estate","Equity","210,841.47","0.08","210,841.47","15,600.00","13.52","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"CON","CONTINENTAL AG","Consumer Discretionary","Equity","210,694.23","0.08","210,694.23","1,854.00","113.64","Germany","Xetra","CAD","0.62","EUR"
"SHB A","SVENSKA HANDELSBANKEN-A SHS","Financials","Equity","210,250.72","0.08","210,250.72","9,517.00","22.09","Sweden","Nasdaq Omx Nordic","CAD","7.02","SEK"
"FTS","FORTIS","Utilities","Equity","210,138.54","0.08","210,138.54","2,757.00","76.22","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"ALC","ALCON AG","Health Care","Equity","209,509.64","0.08","209,509.64","2,309.00","90.74","Switzerland","SIX Swiss Exchange","CAD","0.59","CHF"
"028260","SAMSUNG C&T CORP","Industrials","Equity","209,086.86","0.08","209,086.86","581.00","359.87","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"4005","SUMITOMO CHEMICAL","Materials","Equity","207,690.43","0.08","207,690.43","38,700.00","5.37","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"SAND","SANDVIK","Industrials","Equity","205,306.72","0.08","205,306.72","3,862.00","53.16","Sweden","Nasdaq Omx Nordic","CAD","7.02","SEK"
"EDP","EDP ENERGIAS DE PORTUGAL","Utilities","Equity","204,135.05","0.08","204,135.05","26,189.00","7.79","Portugal","Nyse Euronext - Euronext Lisbon","CAD","0.62","EUR"
"KGF","KINGFISHER PLC","Consumer Discretionary","Equity","204,045.28","0.08","204,045.28","35,313.00","5.78","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"BCE","BCE INC","Communication","Equity","203,673.60","0.08","203,673.60","6,528.00","31.20","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"3402","TORAY INDUSTRIES","Materials","Equity","202,346.92","0.08","202,346.92","17,700.00","11.43","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"FME","FRESENIUS MEDICAL CARE AG","Health Care","Equity","201,680.28","0.08","201,680.28","3,219.00","62.65","Germany","Xetra","CAD","0.62","EUR"
"9501","TOKYO ELECTRIC POWER HOLDINGS INC","Utilities","Equity","200,295.09","0.08","200,295.09","40,100.00","4.99","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"YAR","YARA INTERNATIONAL","Materials","Equity","198,306.11","0.08","198,306.11","2,899.00","68.40","Norway","Oslo Bors Asa","CAD","6.73","NOK"
"AUD","AUD CASH","Cash and/or Derivatives","Cash","198,126.06","0.08","198,126.06","199,164.00","99.48","Australia","-","CAD","1.01","AUD"
"PRU","PRUDENTIAL PLC","Financials","Equity","196,083.08","0.08","196,083.08","10,565.00","18.56","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"GRMN","GARMIN","Consumer Discretionary","Equity","196,025.20","0.08","196,025.20","509.00","385.12","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HOLN","HOLCIM LTD AG","Materials","Equity","195,812.02","0.08","195,812.02","1,690.00","115.87","Switzerland","SIX Swiss Exchange","CAD","0.59","CHF"
"DSV","DSV","Industrials","Equity","195,603.19","0.08","195,603.19","694.00","281.85","Denmark","Omx Nordic Exchange Copenhagen A/S","CAD","4.65","DKK"
"5201","AGC","Industrials","Equity","195,061.14","0.08","195,061.14","3,800.00","51.33","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"9532","OSAKA GAS","Utilities","Equity","195,031.50","0.08","195,031.50","3,500.00","55.72","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"FR","VALEO","Consumer Discretionary","Equity","194,186.81","0.08","194,186.81","7,801.00","24.89","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"SDZ","SANDOZ GROUP AG","Health Care","Equity","192,589.19","0.08","192,589.19","1,671.00","115.25","Switzerland","SIX Swiss Exchange","CAD","0.59","CHF"
"SIKA","SIKA AG","Materials","Equity","190,984.36","0.08","190,984.36","609.00","313.60","Switzerland","SIX Swiss Exchange","CAD","0.59","CHF"
"A5G","AIB GROUP PLC","Financials","Equity","190,502.90","0.08","190,502.90","10,131.00","18.80","Ireland","Irish Stock Exchange - All Market","CAD","0.62","EUR"
"BSL","BLUESCOPE STEEL","Materials","Equity","190,118.03","0.08","190,118.03","6,159.00","30.87","Australia","Asx - All Markets","CAD","1.01","AUD"
"DB1","DEUTSCHE BOERSE AG","Financials","Equity","189,687.20","0.08","189,687.20","422.00","449.49","Germany","Xetra","CAD","0.62","EUR"
"III","3I GROUP PLC","Financials","Equity","189,024.18","0.08","189,024.18","3,728.00","50.70","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"ENR","SIEMENS ENERGY N AG","Industrials","Equity","188,846.36","0.08","188,846.36","829.00","227.80","Germany","Xetra","CAD","0.62","EUR"
"NHY","NORSK HYDRO","Materials","Equity","187,846.99","0.08","187,846.99","14,619.00","12.85","Norway","Oslo Bors Asa","CAD","6.73","NOK"
"L","LOBLAW COMPANIES LTD","Consumer Staples","Equity","186,770.50","0.08","186,770.50","2,975.00","62.78","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"IFC","INTACT FINANCIAL CORP","Financials","Equity","186,577.74","0.07","186,577.74","717.00","260.22","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"COL","COLES GROUP LTD","Consumer Staples","Equity","185,962.98","0.07","185,962.98","7,948.00","23.40","Australia","Asx - All Markets","CAD","1.01","AUD"
"4004","RESONAC HOLDINGS","Materials","Equity","182,661.02","0.07","182,661.02","1,500.00","121.77","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"9983","FAST RETAILING","Consumer Discretionary","Equity","182,391.61","0.07","182,391.61","300.00","607.97","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"8802","MITSUBISHI ESTATE CO LTD","Real Estate","Equity","181,664.20","0.07","181,664.20","5,500.00","33.03","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"WPP","WPP PLC","Communication","Equity","181,264.21","0.07","181,264.21","24,964.00","7.26","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"QBE","QBE INSURANCE GROUP","Financials","Equity","180,760.39","0.07","180,760.39","7,812.00","23.14","Australia","Asx - All Markets","CAD","1.01","AUD"
"RXL","REXEL SA","Industrials","Equity","180,703.74","0.07","180,703.74","3,109.00","58.12","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"7259","AISIN","Consumer Discretionary","Equity","180,459.03","0.07","180,459.03","8,800.00","20.51","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"6273","SMC (JAPAN) CORP","Industrials","Equity","179,239.50","0.07","179,239.50","300.00","597.46","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"POLI","BANK HAPOALIM BM","Financials","Equity","178,475.41","0.07","178,475.41","4,842.00","36.86","Israel","Tel Aviv Stock Exchange","CAD","2.17","ILS"
"2802","AJINOMOTO","Consumer Staples","Equity","177,919.38","0.07","177,919.38","4,000.00","44.48","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"FM","FIRST QUANTUM MINERALS","Materials","Equity","177,818.20","0.07","177,818.20","4,045.00","43.96","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"9147","NIPPON EXPRESS HOLDINGS","Industrials","Equity","176,738.46","0.07","176,738.46","3,500.00","50.50","Japan","Tokyo Stock Exchange","CAD","111.35","JPY"
"LUMI","BANK LEUMI LE ISRAEL","Financials","Equity","176,428.69","0.07","176,428.69","4,898.00","36.02","Israel","Tel Aviv Stock Exchange","CAD","2.17","ILS"
"TOU","TOURMALINE OIL CORP","Energy","Equity","174,596.72","0.07","174,596.72","2,866.00","60.92","Canada","Toronto Stock Exchange","CAD","1.00","CAD"
"ASSA B","ASSA ABLOY B","Industrials","Equity","174,077.23","0.07","174,077.23","3,530.00","49.31","Sweden","Nasdaq Omx Nordic","CAD","7.02","SEK"
"BNTX","BIONTECH SE ADR","Health Care","Equity","174,006.41","0.07","174,006.41","1,261.00","137.99","Germany","NASDAQ","CAD","0.71","USD"
