Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"BBAS3","BANCO DO BRASIL SA","Financials","Equity","626,857.93","0.54","626,857.93","101,463.00","6.18","Brazil","XBSP","CAD","3.69","BRL"
"2357","ASUSTEK COMPUTER INC","Information Technology","Equity","623,815.67","0.54","623,815.67","15,000.00","41.59","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"9888","BAIDU","Communication","Equity","616,649.26","0.53","616,649.26","39,600.00","15.57","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"GFNORTEO","GPO FINANCE BANORTE","Financials","Equity","613,855.98","0.53","613,855.98","38,474.00","15.96","Mexico","Bolsa Mexicana De Valores","CAD","12.29","MXN"
"FEMSAUBD","FOMENTO ECONOMICO MEXICANO","Consumer Staples","Equity","602,380.11","0.52","602,380.11","35,851.00","16.80","Mexico","Bolsa Mexicana De Valores","CAD","12.29","MXN"
"VBBR3","VIBRA ENERGIA SA","Consumer Discretionary","Equity","562,967.55","0.48","562,967.55","52,644.00","10.69","Brazil","XBSP","CAD","3.69","BRL"
"2891","CTBC FINANCIAL HOLDING","Financials","Equity","552,853.34","0.47","552,853.34","177,000.00","3.12","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"2882","CATHAY FINANCIAL HOLDING","Financials","Equity","531,723.98","0.46","531,723.98","108,221.00","4.91","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"1088","CHINA SHENHUA ENERGY LTD H","Energy","Equity","530,155.85","0.46","530,155.85","66,500.00","7.97","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"INFY","INFOSYS","Information Technology","Equity","528,567.48","0.45","528,567.48","34,249.00","15.43","India","National Stock Exchange Of India","CAD","68.59","INR"
"3690","MEITUAN","Consumer Discretionary","Equity","517,238.35","0.44","517,238.35","39,800.00","13.00","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"AMXB","AMERICA MOVIL B","Communication","Equity","507,345.67","0.44","507,345.67","315,633.00","1.61","Mexico","Bolsa Mexicana De Valores","CAD","12.29","MXN"
"FSR","FIRSTRAND LTD","Financials","Equity","479,518.39","0.41","479,518.39","59,137.00","8.11","South Africa","Johannesburg Stock Exchange","CAD","11.63","ZAR"
"SBK","STANDARD BANK GROUP","Financials","Equity","477,798.38","0.41","477,798.38","17,839.00","26.78","South Africa","Johannesburg Stock Exchange","CAD","11.63","ZAR"
"3328","BANK OF COMMUNICATIONS LTD H","Financials","Equity","466,641.55","0.40","466,641.55","320,000.00","1.46","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"1810","XIAOMI","Information Technology","Equity","461,339.77","0.40","461,339.77","99,000.00","4.66","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"9999","NETEASE","Communication","Equity","456,856.17","0.39","456,856.17","13,845.00","33.00","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"GGBR4","GERDAU PREF SA","Materials","Equity","447,841.06","0.38","447,841.06","63,559.00","7.05","Brazil","XBSP","CAD","3.69","BRL"
"2308","DELTA ELECTRONICS","Information Technology","Equity","443,514.51","0.38","443,514.51","6,000.00","73.92","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"MTN","MTN GROUP","Communication","Equity","432,218.52","0.37","432,218.52","25,379.00","17.03","South Africa","Johannesburg Stock Exchange","CAD","11.63","ZAR"
"1301","FORMOSA PLASTICS CORP","Materials","Equity","427,923.51","0.37","427,923.51","151,000.00","2.83","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"3037","UNIMICRON TECHNOLOGY","Information Technology","Equity","426,305.62","0.37","426,305.62","10,338.00","41.24","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"KBANK.R","KASIKORNBANK PUBLIC NON-VOTING DR","Financials","Equity","423,103.15","0.36","423,103.15","39,900.00","10.60","Thailand","Stock Exchange Of Thailand","CAD","23.86","THB"
"2382","QUANTA COMPUTER","Information Technology","Equity","422,545.18","0.36","422,545.18","28,000.00","15.09","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"2388","BOC HONG KONG HOLDINGS LTD","Financials","Equity","421,383.06","0.36","421,383.06","45,500.00","9.26","Hong Kong","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"3231","WISTRON","Information Technology","Equity","409,969.22","0.35","409,969.22","50,109.00","8.18","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"2328","PICC PROPERTY AND CASUALTY LTD H","Financials","Equity","405,280.75","0.35","405,280.75","135,000.00","3.00","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"2883","KGI FINANCIAL HOLDING","Financials","Equity","395,192.05","0.34","395,192.05","227,200.00","1.74","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"SBIN","STATE BANK OF INDIA","Financials","Equity","395,189.25","0.34","395,189.25","27,417.00","14.41","India","National Stock Exchange Of India","CAD","68.59","INR"
"2885","YUANTA FINANCIAL HOLDING","Financials","Equity","393,537.27","0.34","393,537.27","130,011.00","3.03","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"2887","TS FINANCIAL HOLDING","Financials","Equity","388,475.35","0.33","388,475.35","201,030.00","1.93","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"IMP","IMPALA PLATINUM","Materials","Equity","386,934.83","0.33","386,934.83","18,906.00","20.47","South Africa","Johannesburg Stock Exchange","CAD","11.63","ZAR"
"TUPRS.E","TURKIYE PETROL RAFINERILERI A","Energy","Equity","386,011.34","0.33","386,011.34","32,606.00","11.84","Turkey","Istanbul Stock Exchange","CAD","34.80","TRY"
"1988","CHINA MINSHENG BANKING H","Financials","Equity","379,943.48","0.33","379,943.48","596,160.00","0.64","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"1109","CHINA RESOURCES LAND","Real Estate","Equity","379,920.75","0.33","379,920.75","74,777.00","5.08","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"2409","AUO","Information Technology","Equity","375,079.04","0.32","375,079.04","285,000.00","1.32","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"998","CHINA CITIC BANK CORP LTD H","Financials","Equity","372,036.82","0.32","372,036.82","248,000.00","1.50","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"1919","COSCO SHIPPING HOLDINGS LTD H","Industrials","Equity","371,302.25","0.32","371,302.25","124,050.00","2.99","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"1211","BYD H","Consumer Discretionary","Equity","370,346.81","0.32","370,346.81","25,600.00","14.47","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"CEMEXCPO","CEMEX CPO","Materials","Equity","369,333.00","0.32","369,333.00","258,575.00","1.43","Mexico","Bolsa Mexicana De Valores","CAD","12.29","MXN"
"2324","COMPAL ELECTRONICS","Information Technology","Equity","357,671.86","0.31","357,671.86","218,000.00","1.64","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"TATASTEEL","TATA STEEL LTD","Materials","Equity","346,787.07","0.30","346,787.07","127,007.00","2.73","India","National Stock Exchange Of India","CAD","68.59","INR"
"267","CITIC LTD","Industrials","Equity","341,857.36","0.29","341,857.36","149,000.00","2.29","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"1180","THE SAUDI NATIONAL BANK","Financials","Equity","340,024.19","0.29","340,024.19","22,740.00","14.95","Saudi Arabia","Saudi Stock Exchange","CAD","2.69","SAR"
"HINDALCO","HINDALCO INDUSTRIES LTD","Materials","Equity","337,892.83","0.29","337,892.83","23,638.00","14.29","India","National Stock Exchange Of India","CAD","68.59","INR"
"2344","WINBOND ELECTRONICS","Information Technology","Equity","335,597.04","0.29","335,597.04","45,000.00","7.46","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"1326","FORMOSA CHEMICALS & FIBRE CORP","Materials","Equity","334,044.08","0.29","334,044.08","111,000.00","3.01","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"2412","CHUNGHWA TELECOM LTD","Communication","Equity","330,771.46","0.28","330,771.46","52,000.00","6.36","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"AXISBANK","AXIS BANK","Financials","Equity","329,393.14","0.28","329,393.14","18,221.00","18.08","India","National Stock Exchange Of India","CAD","68.59","INR"
"BBL.R","BANGKOK BANK NON-VOTING DR","Financials","Equity","325,189.27","0.28","325,189.27","40,200.00","8.09","Thailand","Stock Exchange Of Thailand","CAD","23.86","THB"
"601166","INDUSTRIAL BANK A","Financials","Equity","319,905.99","0.27","319,905.99","86,400.00","3.70","China","Shanghai Stock Exchange","CAD","4.80","CNY"
"AXIA3","AXIA ENERGIA SA","Utilities","Equity","318,306.82","0.27","318,306.82","21,185.00","15.03","Brazil","XBSP","CAD","3.69","BRL"
