Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"RMS","HERMES INTERNATIONAL","Consumer Discretionary","Equity","2,334,831.52","0.34","2,334,831.52","1,057.00","2,208.91","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"GLE","SOCIETE GENERALE SA","Financials","Equity","2,304,829.30","0.33","2,304,829.30","19,346.00","119.14","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"VOLV B","VOLVO CLASS B","Industrials","Equity","2,297,054.15","0.33","2,297,054.15","47,725.00","48.13","Sweden","Nasdaq Omx Nordic","CAD","7.02","SEK"
"BAS","BASF N","Materials","Equity","2,277,617.43","0.33","2,277,617.43","27,072.00","84.13","Germany","Xetra","CAD","0.62","EUR"
"NOKIA","NOKIA","Information Technology","Equity","2,261,918.99","0.32","2,261,918.99","152,215.00","14.86","Finland","Nasdaq Omx Helsinki Ltd.","CAD","0.62","EUR"
"CPG","COMPASS GROUP PLC","Consumer Discretionary","Equity","2,243,497.12","0.32","2,243,497.12","51,577.00","43.50","United Kingdom","London Stock Exchange","CAD","0.71","USD"
"CABK","CAIXABANK SA","Financials","Equity","2,220,736.18","0.32","2,220,736.18","106,294.00","20.89","Spain","Bolsa De Madrid","CAD","0.62","EUR"
"ATCO A","ATLAS COPCO CLASS A","Industrials","Equity","2,164,098.04","0.31","2,164,098.04","76,266.00","28.38","Sweden","Nasdaq Omx Nordic","CAD","7.02","SEK"
"SREN","SWISS RE AG","Financials","Equity","2,146,169.21","0.31","2,146,169.21","9,061.00","236.86","Switzerland","SIX Swiss Exchange","CAD","0.59","CHF"
"RACE","FERRARI","Consumer Discretionary","Equity","2,145,495.66","0.31","2,145,495.66","3,717.00","577.21","Italy","Borsa Italiana","CAD","0.62","EUR"
"ENI","ENI","Energy","Equity","2,126,621.80","0.31","2,126,621.80","54,951.00","38.70","Italy","Borsa Italiana","CAD","0.62","EUR"
"LSEG","LONDON STOCK EXCHANGE GROUP PLC","Financials","Equity","2,125,592.27","0.31","2,125,592.27","13,776.00","154.30","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"PRX","PROSUS NV CLASS N","Consumer Discretionary","Equity","2,107,122.76","0.30","2,107,122.76","36,648.00","57.50","Netherlands","Euronext Amsterdam","CAD","0.62","EUR"
"ENGI","ENGIE SA","Utilities","Equity","2,103,269.33","0.30","2,103,269.33","53,989.00","38.96","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"DGE","DIAGEO PLC","Consumer Staples","Equity","2,050,789.48","0.29","2,050,789.48","67,535.00","30.37","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
