Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"SBIN","STATE BANK OF INDIA","Financials","Equity","285,716.66","0.20","285,716.66","4,750,221.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"5274","ASPEED TECHNOLOGY","Information Technology","Equity","283,014.33","0.19","283,014.33","84,600.00","-","Taiwan","Gretai Securities Market","CAD","-","TWD"
"2886","MEGA FINANCIAL HOLDING LTD","Financials","Equity","280,238.97","0.19","280,238.97","29,496,666.00","-","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"TCS","TATA CONSULTANCY SERVICES LTD","Information Technology","Equity","279,114.21","0.19","279,114.21","2,095,068.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"SCCO","SOUTHERN COPPER CORP","Materials","Equity","270,919.58","0.19","270,919.58","236,708.00","-","Peru","New York Stock Exchange Inc.","CAD","-","USD"
"BBCA","BANK CENTRAL ASIA","Financials","Equity","270,291.47","0.18","270,291.47","129,384,527.00","-","Indonesia","Indonesia Stock Exchange","CAD","-","IDR"
"TITAN","TITAN COMPANY LTD","Consumer Discretionary","Equity","266,376.74","0.18","266,376.74","904,486.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"SUNPHARMA","SUN PHARMACEUTICAL INDUSTRIES LTD","Health Care","Equity","265,193.56","0.18","265,193.56","2,334,516.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"3231","WISTRON","Information Technology","Equity","264,580.06","0.18","264,580.06","7,750,000.00","-","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"B3SA3","B3 BRASIL BOLSA BALCAO SA","Financials","Equity","264,156.45","0.18","264,156.45","13,262,019.00","-","Brazil","XBSP","CAD","-","BRL"
"3443","GLOBAL UNICHIP","Information Technology","Equity","262,958.66","0.18","262,958.66","221,000.00","-","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"2890","SINOPAC FINANCIAL HOLDINGS","Financials","Equity","262,476.62","0.18","262,476.62","31,205,495.00","-","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"AMXB","AMERICA MOVIL B","Communication","Equity","261,322.65","0.18","261,322.65","38,961,576.00","-","Mexico","Bolsa Mexicana De Valores","CAD","-","MXN"
"2412","CHUNGHWA TELECOM LTD","Communication","Equity","258,868.64","0.18","258,868.64","9,753,000.00","-","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"3008","LARGAN PRECISION LTD","Information Technology","Equity","256,765.21","0.18","256,765.21","233,000.00","-","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"2301","LITE ON TECHNOLOGY","Information Technology","Equity","255,362.92","0.17","255,362.92","5,018,000.00","-","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"316140","WOORI FINANCIAL GROUP INC","Financials","Equity","254,793.24","0.17","254,793.24","1,661,658.00","-","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"PBBANK","PUBLIC BANK","Financials","Equity","254,457.27","0.17","254,457.27","37,231,500.00","-","Malaysia","Bursa Malaysia","CAD","-","MYR"
"005490","POSCO","Materials","Equity","252,719.02","0.17","252,719.02","183,238.00","-","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"2344","WINBOND ELECTRONICS","Information Technology","Equity","249,768.36","0.17","249,768.36","8,026,000.00","-","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"ETE","NATIONAL BANK OF GREECE","Financials","Equity","245,722.17","0.17","245,722.17","2,105,412.00","-","Greece","Athens Exchange S.A. Cash Market","CAD","-","EUR"
"012330","HYUNDAI MOBIS LTD","Consumer Discretionary","Equity","243,487.27","0.17","243,487.27","151,293.00","-","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"032830","SAMSUNG LIFE LTD","Financials","Equity","242,362.52","0.17","242,362.52","204,545.00","-","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"EMIRATESNBD","EMIRATES NBD","Financials","Equity","240,142.23","0.16","240,142.23","4,846,690.00","-","United Arab Emirates","Dubai Financial Market","CAD","-","AED"
"ETERNAL","ETERNAL","Consumer Discretionary","Equity","238,418.58","0.16","238,418.58","12,158,137.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"ITSA4","ITAUSA INVESTIMENTOS ITAU PREF SA","Financials","Equity","235,467.92","0.16","235,467.92","14,683,556.00","-","Brazil","XBSP","CAD","-","BRL"
"7769","HONPRECISION INC","Information Technology","Equity","231,348.70","0.16","231,348.70","206,000.00","-","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"CEMEXCPO","CEMEX CPO","Materials","Equity","230,063.26","0.16","230,063.26","38,600,247.00","-","Mexico","Bolsa Mexicana De Valores","CAD","-","MXN"
"MARUTI","MARUTI SUZUKI INDIA LTD","Consumer Discretionary","Equity","228,456.47","0.16","228,456.47","304,378.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"066570","LG ELECTRONICS INC","Consumer Discretionary","Equity","227,141.83","0.16","227,141.83","271,722.00","-","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"NTPC","NTPC LTD","Utilities","Equity","222,043.92","0.15","222,043.92","11,074,194.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"ICT","INTERNATIONAL CONTAINER TERMINAL S","Industrials","Equity","220,495.55","0.15","220,495.55","2,534,900.00","-","Philippines","Philippine Stock Exchange Inc.","CAD","-","PHP"
